time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
2.701086,-6.6276,0.1314,-0.7564,6.672
2.706399,-5.9927,-0.0486,-0.1279,5.994
2.711921,-5.1766,-0.1554,0.2034,5.183
2.715370,-4.4042,-0.1733,0.1034,4.409
2.722398,-3.8430,-0.1833,-0.2992,3.859
2.726303,-3.5118,-0.1903,-0.6504,3.577
2.733332,-3.1567,-0.3760,-0.9364,3.314
2.735464,-2.8449,-0.5107,-1.1911,3.126
2.742339,-2.4852,-0.6999,-1.4580,2.965
2.746733,-2.1448,-0.8236,-1.7033,2.860
2.754314,-1.8907,-0.9823,-1.8264,2.806
2.755331,-1.7036,-1.0663,-1.8272,2.716
2.761968,-1.5644,-1.0617,-1.7109,2.550
2.765573,-1.4540,-1.0172,-1.4875,2.316
2.770731,-1.3389,-0.9960,-1.2482,2.084
2.778618,-1.1715,-1.0222,-1.0262,1.863
2.782416,-0.9470,-1.1584,-0.8640,1.728
2.788368,-0.6175,-1.4705,-0.8185,1.793
2.792568,-0.4273,-1.3460,-0.7386,1.594
2.796617,-0.2423,-1.2415,-0.5484,1.379
2.800854,0.0380,-1.2291,-0.2633,1.258
2.807175,0.3321,-1.3032,-0.2382,1.366
2.813068,0.5922,-1.1758,-0.6004,1.447
2.817044,0.7132,-0.9328,-0.8554,1.453
2.820979,0.7145,-0.7423,-0.9550,1.405
2.828997,0.5721,-0.5176,-1.1383,1.375
2.832333,0.2959,-0.2787,-1.1327,1.203
2.836870,-0.0088,-0.0976,-1.2114,1.215
2.841655,-0.3323,0.0780,-1.3167,1.360
2.846872,-0.6220,0.2619,-1.3430,1.503
2.851104,-0.8397,0.4679,-1.3528,1.660
2.856424,-1.0286,0.6763,-1.3558,1.831
2.862777,-1.0308,0.8243,-1.3761,1.907
2.865349,-0.8704,0.8500,-1.3423,1.812
2.870721,-0.5908,0.7780,-1.2837,1.613
2.876179,-0.2876,0.7138,-1.1524,1.386
2.881737,0.0150,0.6866,-1.0398,1.246
2.886087,0.3221,0.6344,-0.9222,1.165
2.892885,0.5808,0.5911,-0.7663,1.129
2.896908,0.8487,0.5327,-0.6203,1.178
2.901490,1.1019,0.4163,-0.4459,1.259
2.909290,1.3451,0.2614,-0.3009,1.403
2.915037,1.5784,0.1255,-0.2185,1.598
2.915752,1.7971,-0.0153,-0.1319,1.802
2.922694,1.9532,-0.1224,-0.0842,1.959
2.928884,2.0852,-0.1914,-0.0758,2.095
2.933584,2.2170,-0.2797,-0.1501,2.240
2.937145,2.3916,-0.3346,-0.2499,2.428
2.942649,2.5899,-0.3849,-0.3466,2.641
2.947778,2.7448,-0.4497,-0.4259,2.814
2.954957,2.9569,-0.4906,-0.5690,3.051
2.955637,3.2118,-0.5597,-0.7467,3.345
2.961061,3.4041,-0.6040,-0.8581,3.562
2.966144,3.5627,-0.6571,-0.9318,3.741
2.971620,3.7689,-0.6851,-0.9202,3.940
2.977803,3.8504,-0.6785,-0.8812,4.008
2.981437,3.8074,-0.5755,-0.8056,3.934
2.987682,3.7786,-0.4726,-0.7893,3.889
2.994125,3.7594,-0.4801,-0.8987,3.895
2.995616,3.8024,-0.5453,-1.0662,3.987
3.001841,3.8405,-0.6819,-1.1853,4.077
3.006060,3.9216,-0.8847,-1.2269,4.203
3.011473,3.9930,-1.0524,-1.2002,4.300
3.016137,3.9925,-1.1318,-1.3055,4.350
3.021047,4.2027,-1.5774,-1.4985,4.732
3.029363,4.1782,-1.4021,-1.7685,4.749
3.033090,4.1203,-1.2244,-1.8135,4.665
3.037517,3.9668,-1.0161,-1.7777,4.464
3.041827,3.8278,-0.9220,-1.6094,4.254
3.047708,3.7081,-1.0046,-1.4243,4.097
3.051743,3.6172,-1.0724,-1.1556,3.946
3.055431,3.4977,-1.0676,-0.8618,3.757
3.061777,3.2058,-0.9280,-0.5249,3.378
3.067400,2.7467,-0.6740,-0.3132,2.845
3.073525,2.3264,-0.4546,-0.1746,2.377
3.076154,2.0165,-0.4329,-0.1474,2.068
3.082764,1.8600,-0.5130,-0.1689,1.937
3.086435,1.7467,-0.5794,-0.2290,1.855
3.092019,1.5809,-0.5506,-0.2647,1.695
3.096801,1.3913,-0.5127,-0.1612,1.491
3.101244,1.1157,-0.3991,-0.0384,1.186
3.106957,0.8165,-0.2819,0.1035,0.870
3.112374,0.5416,-0.2043,0.1786,0.606
3.117380,0.2861,-0.1046,0.2399,0.388
3.123213,0.0215,-0.0356,0.2923,0.295
3.127689,-0.2571,0.0648,0.3836,0.466
3.132532,-0.5113,0.2055,0.3745,0.666
3.137955,-0.6071,0.2238,0.2464,0.692
3.142026,-0.5353,0.1585,0.1193,0.571
3.147110,-0.4204,0.1061,-0.0305,0.435
3.153951,-0.3153,0.0719,-0.1785,0.369
3.156521,-0.2725,0.0899,-0.2386,0.373
3.161239,-0.3302,0.0449,-0.1490,0.365
3.165812,-0.3879,-0.0104,0.0415,0.390
3.171492,-0.4263,-0.0378,0.2649,0.503
3.177628,-0.3930,-0.0993,0.4250,0.587
3.183898,-0.3501,-0.1419,0.5500,0.667
3.188494,-0.3742,-0.1366,0.6491,0.762
3.194923,-0.4653,-0.0693,0.7222,0.862
3.196198,-0.5563,-0.0217,0.8125,0.985
3.204074,-0.6327,-0.0128,1.0156,1.197
3.206418,-0.6898,-0.0763,1.2497,1.429
3.211985,-0.7277,-0.1546,1.4142,1.598
3.215874,-0.7366,-0.3050,1.4997,1.698
3.221692,-0.7456,-0.4602,1.4875,1.726
3.227274,-0.7592,-0.4913,1.4639,1.721
3.233221,-0.7439,-0.5423,1.3138,1.604
3.238294,-0.6282,-0.6514,1.0953,1.421
3.242193,-0.3880,-0.7847,0.8615,1.228
3.247357,-0.1769,-0.8220,0.6703,1.075
3.254763,-0.0379,-0.8305,0.6127,1.033
3.256250,0.0676,-0.7862,0.6450,1.019
3.260674,0.1633,-0.7085,0.7194,1.023
3.267371,0.2828,-0.6211,0.7876,1.042
3.273606,0.3592,-0.5292,0.8211,1.041
3.277444,0.4498,-0.4945,0.8299,1.066
3.281869,0.5020,-0.4166,0.8240,1.051
3.287175,0.5062,-0.3814,0.8472,1.058
3.295387,0.4386,-0.3414,0.8946,1.053
3.297778,0.3376,-0.3492,0.9614,1.077
3.302551,0.2033,-0.3335,0.9613,1.038
3.306850,0.0835,-0.2756,0.8945,0.940
3.312584,0.0261,-0.2764,0.8136,0.860
3.316922,0.0551,-0.3213,0.6999,0.772
3.322509,0.1175,-0.3765,0.6301,0.743
3.327596,0.1368,-0.4179,0.6043,0.747
3.332852,0.1513,-0.4310,0.6656,0.807
3.337072,0.1228,-0.4683,0.7850,0.922
3.342454,-0.0397,-0.4864,0.9624,1.079
3.347752,-0.3168,-0.4429,1.2355,1.350
3.353870,-0.5983,-0.3334,1.4835,1.634
3.357811,-0.8027,-0.2490,1.5958,1.804
3.362934,-0.9973,-0.1469,1.6348,1.921
3.366507,-1.1676,-0.1132,1.5814,1.969
3.371260,-1.3281,-0.0757,1.5266,2.025
3.378009,-1.5361,-0.0490,1.4805,2.134
3.384730,-1.7822,-0.0521,1.4717,2.312
3.389727,-2.0565,-0.0661,1.3657,2.470
3.394650,-2.3018,-0.2247,1.1002,2.561
3.396052,-2.6761,-0.3407,0.6990,2.787
3.403707,-3.3322,-0.3181,0.2676,3.358
3.406711,-4.1789,-0.1909,-0.0308,4.183
3.414838,-5.1299,-0.0410,-0.0904,5.131
3.416921,-5.9887,0.1218,0.0077,5.990
3.423631,-6.6025,0.1770,0.3832,6.616
3.429317,-6.9427,0.4023,0.2168,6.958
3.433622,-7.2538,0.7933,0.4936,7.314
3.437996,-7.1864,0.8371,0.7114,7.270
3.445632,-6.8415,0.7746,0.6982,6.921
3.446721,-6.4301,0.7022,0.4122,6.481
3.454941,-5.9760,0.6874,0.0265,6.015
3.458297,-5.3551,0.5963,-0.5027,5.412
3.462181,-4.6392,0.4246,-1.1626,4.801
3.466758,-3.9818,0.2733,-1.7009,4.338
3.471839,-3.3779,0.1526,-2.0047,3.931
3.477399,-2.7606,-0.0377,-2.0323,3.428
3.482682,-2.1682,-0.1916,-1.9042,2.892
3.487568,-1.6292,-0.2323,-1.6692,2.344
3.493705,-1.2155,-0.2512,-1.4326,1.895
3.497606,-0.8312,-0.3201,-1.1846,1.482
3.508008,-0.5527,-0.3580,-1.0639,1.251
3.508699,-0.3464,-0.3986,-0.9930,1.125
3.512901,-0.1500,-0.4183,-1.0191,1.112
3.516738,-0.0017,-0.3984,-1.0549,1.128
3.521802,0.1511,-0.3727,-1.0478,1.122
3.528818,0.2989,-0.3371,-1.0791,1.169
3.532794,0.5326,-0.3396,-1.1676,1.328
3.536900,0.8713,-0.4136,-1.3223,1.637
3.542187,1.2144,-0.4245,-1.4896,1.968
3.547187,1.4519,-0.3342,-1.5539,2.153
3.553407,1.6078,-0.2198,-1.5154,2.220
3.556281,1.6152,-0.0387,-1.3220,2.088
3.562151,1.5557,0.1032,-1.0658,1.889
3.568182,1.4197,0.2147,-0.9057,1.698
3.575021,1.2503,0.3195,-0.8083,1.523
3.578445,1.0525,0.4505,-0.7881,1.390
3.585243,0.8932,0.4497,-0.8258,1.297
3.589222,0.8059,0.4029,-0.9548,1.313
3.595007,0.8191,0.3154,-1.1886,1.478
3.599193,0.9042,0.2121,-1.4638,1.734
3.602880,1.0323,0.1416,-1.6172,1.924
3.607099,1.1315,0.1190,-1.6821,2.031
3.613758,1.1206,0.2114,-1.5443,1.920
3.616869,1.0235,0.3611,-1.3677,1.746
3.622419,0.9170,0.5722,-1.1863,1.605
3.628731,0.8441,0.7680,-0.9910,1.511
3.633933,0.8095,0.8955,-0.8251,1.462
3.637658,0.8610,0.9598,-0.7505,1.492
3.644539,0.9315,1.0135,-0.7094,1.549
3.648286,1.0832,1.0139,-0.6489,1.619
3.655131,1.2442,1.0330,-0.6172,1.731
3.657174,1.3763,1.0424,-0.6475,1.844
3.666449,1.4938,1.0850,-0.7593,1.996
3.667063,1.6685,1.0795,-0.8952,2.180
3.672232,1.8764,1.0595,-1.0647,2.404
3.677935,2.1557,0.9393,-1.2822,2.678
3.682492,2.4586,0.8200,-1.4752,2.982
3.687733,2.6894,0.7453,-1.5577,3.196
3.693622,2.8624,0.6864,-1.5681,3.335
3.696566,2.9874,0.5957,-1.5879,3.435
3.703254,3.0979,0.5304,-1.5454,3.502
3.707799,3.1653,0.4619,-1.4648,3.518
3.714018,3.2086,0.3567,-1.4945,3.558
3.716549,3.2233,0.3009,-1.5100,3.572
3.721369,3.1901,0.2512,-1.5258,3.545
3.727995,3.1234,0.2170,-1.5324,3.486
3.732898,3.0474,0.1745,-1.5152,3.408
3.738568,2.9475,0.1810,-1.4741,3.301
3.745361,2.7378,0.2506,-1.4137,3.091
3.747305,2.4757,0.3253,-1.3434,2.835
3.753766,2.1853,0.3854,-1.1959,2.521
3.756759,1.9765,0.3968,-1.0813,2.288
3.762707,1.8158,0.3833,-0.9611,2.090
3.767010,1.7222,0.3927,-0.8253,1.950
3.772040,1.6383,0.3914,-0.7027,1.825
3.778359,1.5641,0.3842,-0.5882,1.715
3.785103,1.5473,0.2707,-0.5105,1.652
3.789253,1.5975,0.1567,-0.4978,1.681
3.794377,1.6285,0.0381,-0.4305,1.685
3.798323,1.5398,0.1447,-0.3387,1.583
3.803365,1.3220,0.3754,-0.3531,1.419
3.806879,1.1761,0.4234,-0.4405,1.325
3.813869,1.0590,0.4372,-0.5193,1.258
3.817815,1.0138,0.4077,-0.5554,1.226
3.823182,0.9446,0.3829,-0.4818,1.127
3.828096,0.8660,0.4011,-0.4418,1.052
3.834067,0.7730,0.4191,-0.4398,0.983
3.839058,0.6753,0.3362,-0.5188,0.916
3.844180,0.5634,0.2435,-0.4872,0.784
3.847691,0.4754,0.1459,-0.4069,0.643
3.854127,0.4736,0.0435,-0.3784,0.608
3.862327,0.5244,-0.0015,-0.3198,0.614
3.863190,0.5464,-0.0177,-0.1649,0.571
3.872743,0.5156,-0.0006,0.0571,0.519
3.873392,0.4657,0.0067,0.3026,0.555
3.876776,0.4348,-0.0009,0.5807,0.725
3.882952,0.3801,-0.0087,0.8623,0.942
3.886959,0.2870,0.0643,0.9841,1.027
3.893440,0.1317,0.1795,1.0179,1.042
3.896973,0.0052,0.2313,1.0166,1.043
3.902050,-0.0878,0.2629,0.9948,1.033
3.908796,-0.1234,0.2599,0.9097,0.954
3.914461,-0.1590,0.2752,0.7997,0.861
3.919291,-0.1709,0.2708,0.6317,0.708
3.922762,-0.1492,0.2709,0.4539,0.549
3.928128,-0.1182,0.2996,0.3576,0.481
3.931883,-0.0202,0.2899,0.3425,0.449
3.937241,0.1111,0.2659,0.3558,0.458
3.942796,0.2518,0.2277,0.4215,0.541
3.948042,0.4688,0.0943,0.3963,0.621
3.955422,0.7335,-0.1384,0.3906,0.842
3.959030,0.9166,-0.2447,0.3759,1.020
3.963100,1.0135,-0.2441,0.3770,1.109
3.966439,1.0817,-0.2466,0.5711,1.248
3.971951,1.1548,-0.2188,0.8184,1.432
3.977977,1.1275,-0.1560,1.0751,1.566
3.983323,1.0477,-0.0825,1.2541,1.636
3.988733,0.8916,0.0779,1.3883,1.652
3.993879,0.7357,0.2288,1.4577,1.649
3.996962,0.6423,0.2934,1.4906,1.649
4.001198,0.6208,0.2671,1.4918,1.638
4.006552,0.6138,0.2748,1.4090,1.561
4.013324,0.6117,0.3118,1.2717,1.445
4.016987,0.5762,0.4166,1.1141,1.322
4.022387,0.6031,0.4648,1.0275,1.279
4.027985,0.6540,0.4278,0.9741,1.249
4.032396,0.7051,0.3443,0.9645,1.243
4.038401,0.7467,0.2721,1.0135,1.288
4.043823,0.6879,0.2735,1.1024,1.328
4.049048,0.6486,0.2478,1.2024,1.388
4.053054,0.5952,0.2714,1.2653,1.424
4.057137,0.5038,0.3250,1.3103,1.441
4.063404,0.4173,0.3318,1.4042,1.502
4.067104,0.3599,0.3490,1.4842,1.567
4.072418,0.3312,0.4193,1.6122,1.698
4.077148,0.2979,0.4278,1.7157,1.793
4.083039,0.2647,0.4272,1.7944,1.863
4.087436,0.2077,0.4080,1.8387,1.895
4.093293,0.2131,0.3272,1.8632,1.904
4.098286,0.2713,0.2382,1.7914,1.827
4.102144,0.2673,0.1985,1.6906,1.723
4.108821,0.2349,0.1747,1.5221,1.550
4.114767,0.1788,0.1143,1.3430,1.360
4.117655,0.1135,0.0939,1.0480,1.058
4.124023,0.0627,0.1423,0.7762,0.792
4.129500,-0.0307,0.1974,0.4896,0.529
4.134217,-0.3775,0.3451,0.3223,0.605
4.138466,-1.1065,0.5991,0.2408,1.281
4.145026,-1.9304,0.8768,0.1252,2.124
4.148045,-2.7008,1.0575,-0.1010,2.902
4.154477,-3.4465,1.2793,-0.2361,3.684
4.157621,-4.3544,1.5362,-0.1745,4.621
4.163066,-5.2281,1.7792,0.0082,5.523
4.166861,-5.8573,1.8740,0.2019,6.153
4.173404,-6.2039,1.7969,0.1776,6.461
4.178489,-6.3542,1.5297,0.0752,6.536
4.185287,-6.3468,1.1500,-0.1385,6.452
4.189534,-6.2200,0.7975,-0.3530,6.281
4.195227,-5.8878,0.4541,-0.5203,5.928
4.197194,-5.4650,0.1971,-0.6026,5.502
4.203196,-5.0522,-0.0298,-0.5963,5.087
4.208057,-4.7211,-0.1111,-0.8375,4.796
4.213655,-4.4763,-0.1132,-1.1398,4.621
4.219625,-4.3655,-0.0455,-1.4938,4.614
4.223283,-4.2496,-0.0660,-1.8142,4.621
4.229351,-4.2054,-0.1745,-2.1923,4.746
4.238101,-4.2136,-0.2417,-2.4417,4.876
4.239088,-4.2453,-0.2248,-2.5052,4.935
4.245795,-4.2146,-0.2921,-2.4412,4.879
4.249598,-4.1025,-0.4201,-2.2740,4.709
4.255212,-3.9760,-0.4990,-2.0424,4.498
4.256691,-3.7634,-0.5481,-1.7469,4.185
4.263444,-3.4840,-0.5970,-1.5510,3.860
4.269795,-3.1618,-0.6309,-1.4161,3.521
4.273647,-2.8687,-0.6453,-1.3089,3.219
4.277186,-2.4946,-0.6310,-1.1960,2.838
4.282108,-2.1832,-0.6223,-1.0013,2.481
4.290142,-1.7574,-0.7296,-0.8307,2.076
4.295753,-1.2941,-0.7997,-0.7082,1.678
4.297779,-0.7932,-0.8905,-0.7008,1.383
4.303893,-0.1160,-1.2357,-0.6980,1.424
4.308421,0.3928,-1.2307,-1.0909,1.691
4.314022,0.9200,-1.3165,-1.0922,1.942
4.317697,1.4608,-1.4493,-1.1520,2.358
4.323240,1.8142,-1.4995,-1.1738,2.630
4.328024,2.0858,-1.4861,-1.3860,2.912
4.333581,2.2805,-1.4758,-1.4192,3.065
4.337374,2.3698,-1.2966,-1.4113,3.048
4.342984,2.3871,-1.1165,-1.3854,2.977
4.348706,2.2754,-0.8684,-1.3130,2.767
4.353857,2.0872,-0.6387,-1.2658,2.523
4.358737,1.8755,-0.4468,-1.2723,2.310
4.363271,1.6640,-0.2501,-1.2413,2.091
4.371222,1.4432,-0.0681,-1.1635,1.855
4.374783,1.2802,0.0747,-1.1065,1.694
4.377294,1.1508,0.1591,-1.0944,1.596
4.384503,1.1220,0.2236,-1.0889,1.579
4.389544,1.1124,0.2874,-1.0807,1.577
4.394153,1.0885,0.3602,-1.0650,1.565
4.398236,1.0216,0.4516,-1.0518,1.534
4.403475,0.9163,0.5420,-1.0128,1.469
4.409215,0.8543,0.5928,-0.9292,1.395
4.414341,0.8496,0.6087,-0.8116,1.323
4.417925,0.9644,0.5849,-0.6603,1.307
4.424027,1.1747,0.4737,-0.5667,1.388
4.428432,1.4038,0.3093,-0.6741,1.588
4.435541,1.5320,0.2639,-0.7432,1.723
4.437831,1.5835,0.2176,-0.6982,1.744
4.446185,1.6683,0.1511,-0.6503,1.797
4.449419,1.6332,0.0307,-0.6665,1.764
4.454104,1.5884,-0.0352,-0.6755,1.726
4.457511,2.1465,0.0841,-0.6348,2.240
4.464114,2.5507,-0.0456,-0.8024,2.674
4.470590,2.7056,-0.2703,-0.9180,2.870
4.473411,2.8555,-0.3701,-0.9286,3.025
4.478342,2.9335,-0.4695,-0.8683,3.095
4.483235,2.9539,-0.5210,-0.7952,3.103
4.489638,3.0125,-0.6350,-0.8194,3.186
4.494966,3.1189,-0.7490,-0.9359,3.341
4.499661,3.2538,-0.9251,-1.1008,3.557
4.503641,3.5178,-1.1147,-1.1748,3.873
4.508693,3.7527,-1.1926,-1.2245,4.124
4.513882,3.8630,-1.2401,-1.2791,4.254
4.519541,3.9493,-1.2951,-1.2902,4.352
4.523319,3.9830,-1.3670,-1.2718,4.399
4.528903,3.9305,-1.3885,-1.1709,4.330
4.532938,3.7251,-1.3599,-1.0453,4.101
4.539172,3.3764,-1.2672,-0.8568,3.707
4.543334,2.9420,-1.1736,-0.6347,3.230
4.548779,2.5320,-1.1421,-0.5417,2.830
4.553737,2.2900,-1.1634,-0.5583,2.629
4.558677,2.1057,-1.1660,-0.6554,2.495
4.563398,1.9551,-1.1786,-0.7984,2.418
4.569351,1.9195,-1.2200,-0.9008,2.446
4.573228,1.9749,-1.2848,-0.9287,2.532
4.578049,2.0590,-1.2964,-0.8485,2.577
4.585094,2.1286,-1.2640,-0.6795,2.567
4.589428,2.1359,-1.1491,-0.5175,2.480
4.594081,2.0379,-0.9903,-0.3385,2.291
4.597624,1.8587,-0.8213,-0.1187,2.036
4.602938,1.5696,-0.6282,0.1939,1.702
4.608200,1.1563,-0.4121,0.5315,1.338
4.613123,0.7147,-0.2166,0.8642,1.142
4.617249,0.3119,-0.0715,1.0334,1.082
4.623886,0.0483,0.0182,1.0389,1.040
4.628951,-0.0524,0.0051,0.9052,0.907
4.633596,-0.1721,0.0141,0.6855,0.707
4.637920,-0.4304,0.0979,0.5139,0.677
4.644429,-0.6597,0.1987,0.3704,0.782
4.648948,-0.7213,0.2639,0.2076,0.796
4.653736,-0.6393,0.2558,0.1212,0.699
4.658147,-0.6005,0.2321,0.0588,0.646
4.663521,-0.5617,0.1550,0.0490,0.585
4.668038,-0.5087,0.1062,0.0968,0.529
4.680656,-0.4414,0.0142,0.1642,0.471
4.681324,-0.3312,-0.0203,0.2650,0.425
4.684626,-0.2260,-0.1073,0.4087,0.479
4.689443,-0.1352,-0.1889,0.5515,0.598
4.695548,-0.0590,-0.2317,0.6119,0.657
4.699242,0.0315,-0.3171,0.6377,0.713
4.703450,0.1027,-0.3634,0.5857,0.697
4.707730,0.1068,-0.3805,0.5901,0.710
4.714726,0.0727,-0.3737,0.6361,0.741
4.718873,0.1199,-0.4388,0.6948,0.830
4.723628,0.2342,-0.5422,0.7179,0.930
4.727539,0.3531,-0.5399,0.6866,0.942
4.733977,0.4193,-0.5230,0.7018,0.971
4.738431,0.4567,-0.4771,0.7105,0.970
4.742777,0.4415,-0.4455,0.6887,0.931
4.748126,0.4407,-0.3849,0.6271,0.858
4.753879,0.5213,-0.3626,0.5883,0.866
4.758883,0.5922,-0.2921,0.5106,0.835
4.763712,0.6056,-0.2308,0.4519,0.790
4.770889,0.5998,-0.2123,0.4031,0.753
4.778911,0.5604,-0.2319,0.4124,0.733
4.779369,0.5498,-0.2702,0.5084,0.796
4.784856,0.5105,-0.2561,0.5906,0.822
4.789389,0.4425,-0.2138,0.7061,0.860
4.794739,0.3938,-0.2155,0.7878,0.907
4.797628,0.3835,-0.2327,0.8405,0.953
4.802640,0.3732,-0.2271,0.8640,0.968
4.807664,0.3917,-0.2132,0.8490,0.959
4.813276,0.3959,-0.2197,0.8150,0.932
4.817386,0.4862,-0.2704,0.8435,1.010
4.823740,0.5908,-0.3412,0.8913,1.122
4.830037,0.6666,-0.3551,0.9200,1.190
4.835111,0.7089,-0.3458,0.9246,1.215
4.837775,0.7606,-0.3131,0.9483,1.255
4.845248,0.7119,-0.3047,0.9766,1.246
4.848625,0.5579,-0.2489,1.0235,1.192
4.852767,0.3659,-0.2561,1.0079,1.102
4.861986,0.1599,-0.2881,1.0401,1.091
4.862488,-0.0411,-0.3210,1.0626,1.111
4.867864,-0.2370,-0.3454,1.0799,1.158
4.873782,-0.4231,-0.3806,1.0538,1.198
4.877931,-0.5562,-0.4838,1.0035,1.245
4.882830,-0.6078,-0.6020,0.9292,1.263
4.888654,-0.6211,-0.7301,0.8931,1.310
4.893368,-0.6247,-0.8630,0.8810,1.382
4.898529,-0.6284,-0.9239,0.9787,1.485
4.904537,-0.6703,-0.8791,1.1665,1.607
4.909603,-0.7217,-0.7863,1.4007,1.761
4.915161,-0.7348,-0.7027,1.6283,1.920
4.917841,-0.7430,-0.5897,1.8734,2.100
4.923565,-0.7608,-0.4330,2.1454,2.317
4.929321,-0.8887,-0.2900,2.3675,2.545
4.933597,-1.0402,-0.1800,2.4772,2.693
4.937998,-1.2347,-0.1079,2.4411,2.738
4.943514,-1.4624,-0.0931,2.2261,2.665
4.949451,-1.7424,-0.1498,1.8759,2.565
4.954854,-2.0700,-0.2206,1.4919,2.561
4.958913,-2.5360,-0.2197,1.0747,2.763
4.964429,-3.0923,-0.0851,0.6634,3.164
4.973831,-3.6527,0.0290,0.3157,3.666
4.974410,-4.1933,0.0314,-0.0017,4.193
4.978119,-4.6711,-0.0494,-0.2216,4.677
4.984579,-5.1243,-0.1847,-0.4257,5.145
4.991648,-5.6200,-0.1587,-0.4597,5.641
4.995933,-5.9141,-0.2876,-0.3806,5.933
4.998863,-6.0691,-0.5088,-0.2797,6.097
5.004680,-6.1904,-0.6302,-0.3058,6.230
5.008949,-6.4887,-0.4503,-0.2089,6.508
5.015025,-6.6431,-0.3384,-0.1377,6.653
5.019127,-6.6202,-0.2371,-0.0499,6.625
5.024205,-6.5496,-0.1129,-0.0378,6.551
5.029455,-6.4217,0.0102,-0.1836,6.424
5.034986,-6.1361,0.1657,-0.4299,6.153
5.039466,-5.7025,0.3248,-0.6573,5.749
5.044208,-5.1835,0.4021,-0.9043,5.277
5.048883,-4.6172,0.3983,-1.0513,4.752
5.056006,-4.0996,0.3763,-1.1894,4.285
5.058742,-3.6544,0.3653,-1.3617,3.917
5.064017,-3.2864,0.3944,-1.5007,3.634
5.071629,-2.8518,0.3818,-1.6542,3.319
5.073880,-2.3269,0.3324,-1.7691,2.942
5.077930,-1.7357,0.3180,-1.8357,2.546
5.083234,-1.1356,0.2670,-1.8442,2.182
5.090172,-0.5028,0.1748,-1.7949,1.872
5.096636,0.0910,0.0418,-1.6595,1.662
5.099249,0.6075,-0.1844,-1.5529,1.678
5.103765,1.0660,-0.2692,-1.4373,1.810
5.109365,1.4282,-0.1846,-1.2026,1.876
5.115057,1.7470,-0.0416,-0.9548,1.991
5.119019,1.9553,0.0588,-0.6562,2.063
5.124634,2.1395,0.0828,-0.3790,2.174
5.129801,2.2039,0.1642,-0.1759,2.217
5.136085,2.2060,0.2257,-0.1088,2.220
5.139178,2.1937,0.2196,-0.1818,2.212
5.144812,2.1145,0.2368,-0.3130,2.151
5.150117,1.9109,0.2624,-0.4684,1.985
5.155993,1.6645,0.3062,-0.5758,1.788
5.159288,1.4088,0.3773,-0.6779,1.608
5.164381,1.2539,0.3991,-0.7314,1.505
5.171940,1.1708,0.4482,-0.7457,1.459
5.174959,1.1357,0.4483,-0.8211,1.471
5.178463,1.0863,0.4857,-0.9952,1.551
5.185888,1.1038,0.5079,-1.1086,1.645
5.190939,1.0925,0.6873,-0.6978,1.467
5.195759,0.9233,1.1188,-0.4938,1.532
5.198854,0.8499,1.3511,-0.4485,1.658
5.203994,0.9967,1.2746,-0.4126,1.670
5.209451,1.2436,1.1585,-0.4144,1.749
5.215362,1.4471,1.0848,-0.4295,1.859
5.219508,1.5641,1.0058,-0.4815,1.921
5.224726,1.6905,0.9360,-0.5369,2.006
5.230566,1.8548,0.8704,-0.5913,2.133
5.235083,2.1051,0.7373,-0.6116,2.313
5.238732,2.3884,0.6278,-0.6177,2.546
5.245410,2.7383,0.5038,-0.5960,2.847
5.249623,3.0495,0.2990,-0.6281,3.128
5.255795,3.3267,0.1761,-0.6857,3.401
5.259518,3.5510,0.1303,-0.7209,3.626
5.267452,3.7129,0.1667,-0.7676,3.795
5.271450,3.8602,0.1892,-0.8063,3.948
5.273980,3.9977,0.2316,-0.8222,4.088
5.278317,4.1113,0.1793,-0.8249,4.197
5.284213,4.2343,0.0761,-0.9236,4.335
5.289302,4.3477,-0.0014,-1.0265,4.467
5.295487,4.3940,-0.0239,-1.1476,4.541
5.298825,4.3400,0.0085,-1.1863,4.499
5.303935,4.2526,0.0095,-1.2146,4.423
5.308940,4.0842,0.0510,-1.2184,4.262
5.314860,3.8873,0.0991,-1.2123,4.073
5.318398,3.6957,0.1822,-1.1488,3.874
5.323926,3.5283,0.1378,-1.2244,3.737
5.329724,3.1698,0.4778,-1.2851,3.454
5.334797,2.9506,0.4159,-1.2878,3.246
5.339816,2.4637,0.8420,-1.0412,2.804
5.344098,2.1639,0.6978,-0.9864,2.478
5.350249,1.5821,1.1167,-0.6444,2.041
5.356130,1.3072,0.9016,-0.5999,1.697
5.358648,0.8266,1.3590,-0.2779,1.615
5.365524,0.5665,1.4009,-0.1622,1.520
5.370724,0.5314,1.2867,-0.0562,1.393
5.375262,0.5200,1.2087,-0.0743,1.318
5.378884,0.5324,1.1957,-0.1388,1.316
5.385168,0.5685,1.0760,-0.1822,1.231
5.390818,0.6331,0.8647,-0.2710,1.105
5.396455,0.5778,0.7537,-0.3141,1.000
5.398958,0.5608,0.5708,-0.4313,0.909
5.403614,0.5581,0.4455,-0.4890,0.866
5.410291,0.4356,0.3635,-0.4303,0.712
5.416251,0.3036,0.2527,-0.2986,0.495
5.419188,0.2243,0.1131,-0.2045,0.324
5.425150,0.1641,0.0308,-0.0719,0.182
5.430534,0.1470,-0.0326,0.0316,0.154
5.437427,0.1919,-0.0722,0.1443,0.251
