time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.811862,0.1314,0.0271,0.0419,0.141
1.820576,0.1160,0.0172,0.0176,0.119
1.820886,0.0438,0.0452,-0.0303,0.070
1.825348,-0.0041,0.0205,-0.0872,0.090
1.830811,-0.0136,0.0056,-0.0674,0.069
1.834231,-0.0658,-0.0330,-0.0903,0.116
1.840162,-0.1127,-0.0190,-0.1553,0.193
1.845041,-0.1308,-0.0100,-0.1625,0.209
1.851080,-0.1203,-0.0249,-0.1075,0.163
1.855422,-0.1050,-0.0161,-0.0244,0.109
1.860742,-0.0519,-0.0407,0.0246,0.070
1.865138,-0.0373,-0.0270,0.0447,0.064
1.870661,-0.0703,-0.0088,0.0408,0.082
1.876169,-0.0792,0.0045,0.0558,0.097
1.881340,-0.0738,-0.0013,0.0943,0.120
1.885339,-0.0590,-0.0071,0.1276,0.141
1.892239,-0.0633,-0.0317,0.1177,0.137
1.895362,-0.0438,-0.0134,0.1312,0.139
1.901090,-0.0387,-0.0140,0.1063,0.114
1.907991,-0.0289,-0.0384,0.1003,0.111
1.913967,-0.0192,-0.0103,0.0846,0.087
1.918482,0.0143,0.0081,0.0403,0.044
1.919823,0.0284,0.0263,0.0200,0.044
1.925605,0.0424,-0.0174,-0.0096,0.047
1.930128,0.0420,-0.0418,-0.0388,0.071
1.935227,0.0607,-0.0611,-0.0391,0.095
1.940224,0.0934,-0.0990,-0.0295,0.139
1.945518,0.1069,-0.1080,-0.0479,0.159
1.950231,0.0727,-0.0646,-0.1413,0.172
1.954968,0.1624,-0.0689,-0.1859,0.256
1.960609,0.1230,-0.0255,-0.2817,0.308
1.965404,0.0982,-0.0158,-0.3996,0.412
1.970648,0.0688,-0.0300,-0.3970,0.404
1.975712,0.0634,-0.0536,-0.3129,0.324
1.980115,0.0533,-0.0770,-0.2142,0.234
1.985178,0.0860,-0.0858,-0.0919,0.152
1.990751,0.0852,0.0004,-0.0321,0.091
1.995467,0.0464,0.0099,-0.0010,0.047
2.000892,0.0649,-0.0331,0.0534,0.090
2.004885,0.0168,-0.0472,0.1021,0.114
2.014525,-0.0357,-0.0659,0.0785,0.109
2.015191,-0.0498,-0.0466,-0.0453,0.082
2.020341,-0.0732,-0.0797,-0.0827,0.136
2.024738,0.1316,-0.1602,-0.1959,0.285
2.031595,0.1732,-0.1919,-0.2176,0.338
