time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.002827,0.0913,0.0168,-0.1336,0.163
0.003308,0.1427,-0.0159,-0.1221,0.188
0.008776,0.1319,-0.0340,-0.0580,0.148
0.012973,0.0927,-0.0186,0.0957,0.135
0.017411,0.0442,-0.0318,0.2285,0.235
0.025859,-0.0038,-0.0544,0.2881,0.293
0.029425,-0.0183,-0.0246,0.3222,0.324
0.033642,-0.0376,-0.0428,0.3926,0.397
0.037973,-0.1090,-0.0611,0.3608,0.382
0.042768,-0.1943,-0.0179,0.2470,0.315
0.050979,-0.2409,0.0006,0.1331,0.275
0.055760,-0.2539,0.0090,0.0390,0.257
0.064937,-0.2716,-0.0021,-0.1253,0.299
0.065468,-0.2796,-0.0134,-0.3920,0.482
0.069062,-0.2495,-0.0295,-0.5221,0.579
0.073491,-0.2195,-0.0171,-0.4693,0.518
0.077937,-0.2134,-0.0000,-0.3352,0.397
0.083114,-0.2359,-0.0115,-0.2065,0.314
0.088929,-0.2060,-0.0466,-0.1405,0.254
0.093015,-0.1097,-0.0243,-0.1317,0.173
0.098480,0.0096,-0.0396,-0.1178,0.125
0.103045,0.1231,-0.0879,-0.1132,0.189
0.108523,0.1835,-0.1494,-0.1178,0.264
0.113241,0.1769,-0.1576,-0.1315,0.271
0.118923,0.1610,-0.1510,-0.1351,0.259
0.125547,0.0882,-0.1344,-0.1195,0.200
0.129013,0.0208,-0.1319,-0.1275,0.185
0.132584,0.0300,-0.1291,-0.1687,0.215
0.138008,0.0248,-0.1212,-0.1810,0.219
0.142779,-0.0182,-0.1178,-0.1457,0.188
0.151865,-0.0752,-0.1143,-0.1109,0.176
0.154351,-0.1222,-0.0492,-0.0907,0.160
0.160302,-0.1451,-0.0322,-0.0330,0.152
0.165049,-0.1915,0.0273,-0.0756,0.208
0.169289,-0.2138,0.0671,-0.1934,0.296
0.174212,-0.2026,0.0827,-0.1954,0.293
0.177920,-0.2105,0.1028,-0.0971,0.254
0.183266,-0.1518,0.1226,-0.0182,0.196
0.188831,-0.0983,0.1566,0.0601,0.194
0.193505,-0.0310,0.1476,0.0951,0.178
0.197984,0.0215,0.1671,0.1202,0.207
0.209125,0.0450,0.1819,0.1355,0.231
0.209644,0.0541,0.2015,0.1314,0.247
0.217312,0.0726,0.2210,0.1504,0.277
0.223084,0.0814,0.2452,0.1498,0.299
0.223543,0.0806,0.2456,0.0964,0.276
0.229963,0.0607,0.2509,0.0195,0.259
0.232322,0.0126,0.2706,-0.0044,0.271
0.238620,-0.0351,0.2806,-0.0369,0.285
0.242445,-0.0634,0.2478,-0.0687,0.265
0.250367,-0.1151,0.2627,0.0144,0.287
0.252623,-0.1189,0.2632,0.1678,0.334
0.259998,-0.1038,0.2681,0.2384,0.374
0.263428,-0.0651,0.2585,0.2506,0.366
0.267914,-0.0791,0.2535,0.2429,0.360
0.274837,-0.0597,0.2580,0.2014,0.333
0.278842,-0.0643,0.2671,0.1643,0.320
0.283326,-0.1117,0.2762,0.0697,0.306
0.288029,-0.1729,0.2853,-0.0955,0.347
0.293305,-0.1291,0.3466,-0.1355,0.394
0.297624,-0.2044,0.3506,0.0103,0.406
0.303516,-0.2553,0.3545,0.0886,0.446
0.309681,-0.2867,0.3583,0.1049,0.471
0.312728,-0.2989,0.3905,0.1216,0.507
0.318046,-0.2730,0.3700,0.2524,0.525
0.325979,-0.2948,0.3827,0.2824,0.560
0.328536,-0.2356,0.4141,0.3643,0.600
0.333387,-0.2198,0.3786,0.3788,0.579
0.339475,-0.2326,0.3814,0.4547,0.637
0.343675,-0.1978,0.3556,0.5346,0.672
0.352799,-0.1966,0.3157,0.6182,0.721
0.353717,-0.2192,0.2808,0.5584,0.662
0.358325,-0.3033,0.2463,0.4277,0.579
0.362910,-0.2680,0.2453,0.4405,0.571
0.369111,-0.2473,0.2300,0.4765,0.584
0.374062,-0.2078,0.1862,0.4450,0.525
0.378431,-0.1925,0.1857,0.3702,0.457
0.383392,-0.1963,0.2281,0.2812,0.412
0.392139,-0.1859,0.2227,0.3680,0.469
0.394067,-0.2897,0.2507,0.3678,0.531
0.400245,-0.3736,0.3023,0.2389,0.537
0.403575,-0.3714,0.3297,0.1679,0.524
0.409621,-0.3501,0.3523,0.1119,0.509
0.413749,-0.2815,0.3701,0.0614,0.469
0.418663,-0.2419,0.3975,0.0595,0.469
0.425967,-0.2310,0.4297,0.0296,0.489
0.428836,-0.1632,0.4333,0.0197,0.463
0.435034,-0.1386,0.4942,-0.0133,0.513
0.438133,-0.0952,0.4788,-0.0172,0.488
0.444222,-0.0521,0.4258,-0.0067,0.429
0.451650,-0.0711,0.3972,-0.0341,0.405
0.453750,-0.1327,0.3975,-0.1228,0.437
0.460205,-0.1082,0.3265,-0.2152,0.406
0.465287,-0.0981,0.2278,-0.2635,0.362
0.469438,-0.0880,0.1917,-0.3488,0.408
0.473326,-0.0210,0.1324,-0.3046,0.333
0.478909,0.0123,0.0689,-0.3553,0.362
0.483733,0.0026,0.0486,-0.2721,0.276
0.489183,0.0405,-0.0236,-0.2560,0.260
0.493421,0.0354,-0.0523,-0.2872,0.294
0.498164,0.0921,-0.0332,-0.3322,0.346
0.503398,0.1388,-0.0141,-0.2814,0.314
0.510269,0.1472,-0.0283,-0.2405,0.283
0.513719,0.1556,-0.0277,-0.3044,0.343
0.518650,0.0214,0.0921,-0.3723,0.384
0.524341,0.1307,0.0066,-0.3056,0.332
0.529018,0.1916,-0.0064,-0.2538,0.318
0.533866,0.1285,0.0806,-0.3499,0.381
0.538905,0.1230,0.1526,-0.4452,0.486
0.543751,0.1365,0.1291,-0.4159,0.456
0.551379,0.1879,0.1628,-0.4105,0.480
0.554828,0.2626,0.1344,-0.4525,0.540
0.558837,0.2988,0.1395,-0.4844,0.586
0.563903,0.2586,0.1586,-0.4680,0.558
0.573877,0.2093,0.1917,-0.3799,0.474
0.574387,0.1889,0.1909,-0.3209,0.418
0.578114,0.1782,0.2184,-0.3001,0.412
0.583261,0.1676,0.2310,-0.2793,0.399
0.589697,0.1855,0.2339,-0.2394,0.383
0.594021,0.2318,0.2365,-0.1331,0.357
0.598624,0.2491,0.2532,-0.0707,0.362
0.603881,0.2711,0.2507,-0.0661,0.375
0.609196,0.2833,0.2767,-0.1046,0.410
0.613324,0.3097,0.2790,-0.1619,0.447
0.618615,0.3169,0.3005,-0.2282,0.493
0.623348,0.2433,0.3410,-0.3078,0.520
0.629817,0.1276,0.3622,-0.3483,0.518
0.634504,0.1127,0.3832,-0.4208,0.580
0.639451,0.1122,0.3804,-0.4732,0.617
0.643455,0.1212,0.4252,-0.5200,0.683
0.650305,0.1777,0.4173,-0.4856,0.665
0.653442,0.2432,0.3904,-0.4513,0.644
0.659509,0.2797,0.4064,-0.3788,0.622
0.664114,0.2968,0.4078,-0.2543,0.565
0.669153,0.2995,0.4231,-0.0737,0.524
0.673409,0.2927,0.4332,0.0769,0.528
0.679312,0.3144,0.4001,0.2495,0.567
0.683611,0.2503,0.4050,0.3346,0.582
0.692264,0.2009,0.3810,0.3613,0.562
0.694322,0.1565,0.3569,0.3255,0.508
0.698622,0.0175,0.3562,0.2609,0.442
0.704224,-0.0017,0.2934,0.1728,0.341
0.709817,0.0221,0.2454,0.1423,0.285
0.713283,0.0171,0.2023,0.0647,0.213
0.719542,0.0074,0.2258,0.0261,0.227
0.725529,0.0643,0.1729,0.0118,0.185
0.729918,0.1730,0.1300,-0.0212,0.217
0.733766,0.2475,0.0971,-0.0395,0.269
0.738693,0.2835,0.0360,-0.0575,0.291
0.744485,0.2954,-0.0339,-0.0896,0.310
0.751246,0.3357,-0.0507,-0.0788,0.348
0.757209,0.3804,-0.0908,-0.0876,0.401
0.759412,0.3202,-0.1112,-0.0017,0.339
0.764103,0.2273,-0.1219,0.1209,0.285
0.769271,0.1446,-0.1322,0.1613,0.254
0.773491,-0.0181,-0.0853,0.1156,0.145
0.779540,-0.1700,-0.0627,0.0514,0.188
0.783889,-0.2256,-0.0450,0.0451,0.234
0.788500,-0.2380,-0.0465,0.0393,0.246
0.793922,-0.2550,-0.0053,0.0720,0.265
0.798323,-0.2813,0.0403,0.1477,0.320
0.803482,-0.2741,0.0806,0.2184,0.360
0.809316,-0.2386,0.1108,0.3219,0.416
0.813474,-0.2033,0.1218,0.4242,0.486
0.819692,-0.2064,0.1136,0.4917,0.545
0.825120,-0.2142,0.1005,0.5390,0.589
0.829887,-0.1318,0.0685,0.5327,0.553
0.834196,-0.0501,0.0414,0.5638,0.568
0.840434,-0.0024,0.0149,0.5513,0.552
0.844253,0.0118,0.0031,0.4865,0.487
0.850390,-0.0265,-0.0035,0.3555,0.357
0.854426,-0.0358,-0.0096,0.2304,0.233
0.859631,-0.0166,0.0085,0.1823,0.183
0.867572,0.0406,-0.0206,0.2343,0.239
0.869911,0.0878,-0.0204,0.2812,0.295
0.873645,0.1205,-0.0339,0.3322,0.355
0.879008,0.1624,-0.0134,0.3399,0.377
0.883580,0.1756,0.0217,0.3523,0.394
0.889733,0.1649,0.0286,0.3554,0.393
0.894536,0.1592,0.0262,0.3637,0.398
0.899388,0.1678,0.0290,0.3583,0.397
0.903989,0.1859,0.0366,0.2963,0.352
0.911212,0.1753,0.0301,0.2305,0.291
0.914808,0.1792,0.0238,0.2179,0.283
0.920362,0.1783,0.0131,0.2343,0.295
0.924630,0.1632,0.0214,0.2556,0.304
0.930625,0.1482,0.0723,0.2675,0.314
0.933728,0.1333,0.0799,0.2554,0.299
0.939838,0.1185,0.0777,0.2481,0.286
0.944294,0.1275,0.0611,0.3265,0.356
0.950640,0.1603,0.0492,0.3995,0.433
0.955007,0.1737,0.0611,0.4622,0.497
0.962031,0.1632,0.0396,0.4768,0.505
0.964159,0.1386,0.0324,0.4770,0.498
0.969197,0.1522,0.0202,0.4867,0.510
0.974167,0.1799,0.0034,0.4917,0.524
0.978887,0.1788,0.0105,0.5203,0.550
0.984340,0.1350,0.0365,0.5058,0.525
0.989263,0.0964,0.0624,0.5012,0.514
0.994008,0.1246,0.0882,0.5063,0.529
0.998971,0.1573,0.0997,0.5492,0.580
1.003733,0.1375,0.1306,0.6248,0.653
1.009810,0.1322,0.1662,0.7139,0.745
1.017008,0.1364,0.2112,0.7448,0.786
1.019301,0.1168,0.2560,0.7611,0.811
1.025479,0.1069,0.2864,0.8054,0.861
1.030411,0.1018,0.3121,0.8159,0.879
1.034306,0.0588,0.3473,0.7692,0.846
1.039190,-0.0028,0.3776,0.6565,0.757
1.044645,-0.0353,0.3843,0.5736,0.691
1.050948,-0.0486,0.3816,0.5822,0.698
1.057848,-0.0094,0.3650,0.5912,0.695
1.058512,0.0153,0.3962,0.6195,0.736
1.064653,0.0398,0.3989,0.6811,0.790
1.069812,0.0736,0.3827,0.7233,0.822
1.074202,0.1119,0.3573,0.7273,0.818
1.079729,0.1452,0.3370,0.7269,0.814
1.085250,0.1354,0.3217,0.6315,0.722
1.092111,0.1447,0.3114,0.5514,0.650
1.093642,0.2062,0.2442,0.5666,0.651
1.099520,0.2672,0.2015,0.6665,0.746
1.104460,0.2801,0.1924,0.7934,0.863
1.110046,0.2643,0.2117,0.8946,0.957
1.114242,0.2154,0.1975,0.9087,0.955
1.119132,0.1478,0.1501,0.8558,0.881
1.124139,0.0855,0.1221,0.8080,0.822
1.129740,-0.0332,0.1373,0.7607,0.774
1.135373,-0.1272,0.1380,0.6757,0.701
1.140075,-0.2347,0.1622,0.5963,0.661
1.144829,-0.3556,0.2003,0.5508,0.686
1.149973,-0.4232,0.2188,0.5580,0.734
1.154423,-0.4618,0.2226,0.6030,0.791
1.159852,-0.5239,0.2878,0.6951,0.917
1.164235,-0.5665,0.3428,0.7961,1.035
1.169681,-0.5564,0.3732,0.8488,1.081
1.175187,-0.5607,0.3841,0.8822,1.114
1.179398,-0.5365,0.3758,0.9057,1.118
1.184886,-0.5411,0.4006,0.9478,1.163
1.189782,-0.5076,0.4393,0.9844,1.192
1.194140,-0.4412,0.4062,0.9679,1.139
1.199562,-0.3991,0.3735,0.9224,1.072
1.204031,-0.3289,0.3981,0.8437,0.989
1.209652,-0.2308,0.3751,0.7702,0.887
1.214592,-0.1524,0.3906,0.6830,0.801
1.219870,-0.1080,0.3731,0.6823,0.785
1.224423,-0.0734,0.3891,0.7051,0.809
1.231022,0.0464,0.3815,0.6609,0.765
1.234211,0.1367,0.3599,0.5696,0.687
1.240509,0.1598,0.3766,0.3224,0.521
1.244356,0.2017,0.2982,0.1298,0.383
1.249783,0.3003,0.2539,-0.0041,0.393
1.254798,0.4171,0.2293,0.0058,0.476
1.260050,0.4237,0.2099,0.1013,0.484
1.268626,0.4303,0.2098,0.2055,0.521
1.271037,0.4178,0.1955,0.2613,0.530
1.274463,0.3626,0.1623,0.2834,0.488
1.279085,0.3079,0.1151,0.2533,0.415
1.284777,0.2300,0.0871,0.1718,0.300
1.291396,0.1194,0.0495,0.0774,0.151
1.294854,0.0335,0.0260,0.0510,0.066
1.299779,-0.0374,-0.0263,0.0538,0.071
1.304366,-0.1410,-0.0883,-0.0430,0.172
1.310295,-0.2581,-0.1740,-0.1820,0.361
1.315995,-0.4028,-0.2407,-0.3245,0.570
1.319441,-0.5510,-0.2930,-0.4802,0.787
1.326309,-0.7219,-0.3410,-0.6015,1.000
1.329276,-0.8012,-0.3135,-0.6846,1.099
1.335566,-0.6994,-0.3584,-0.8156,1.133
1.340989,-0.5701,-0.3893,-1.0125,1.225
1.344171,-0.4466,-0.4774,-1.2029,1.369
1.349930,-0.4333,-0.5220,-1.3150,1.480
1.355162,-0.4392,-0.6138,-1.2690,1.476
1.363515,-0.4640,-0.7048,-1.2468,1.505
1.364291,-0.5456,-0.7568,-1.3006,1.601
1.370692,-0.6360,-0.7938,-1.3205,1.667
1.375122,-0.7113,-0.8633,-1.2497,1.677
1.379518,-0.8145,-0.9366,-1.1130,1.667
1.384698,-0.8550,-1.0137,-0.9445,1.628
1.391544,-0.8634,-1.1071,-0.8124,1.622
1.394499,-0.8717,-1.1808,-0.7482,1.647
1.400723,-0.8609,-1.2729,-0.7704,1.719
1.404488,-0.8021,-1.4171,-0.7922,1.811
1.411644,-0.7386,-1.5173,-0.8562,1.892
1.416999,-0.6320,-1.5496,-0.8901,1.896
1.420714,-0.5206,-1.5956,-0.7794,1.851
1.426366,-0.4571,-1.5932,-0.7062,1.802
1.433023,-0.3362,-1.6142,-0.6706,1.780
1.435455,-0.2872,-1.5436,-0.6866,1.714
1.440414,-0.2047,-1.5731,-0.5866,1.691
1.445140,-0.1318,-1.5253,-0.4864,1.606
1.449519,-0.0254,-1.4913,-0.3863,1.541
1.454894,-0.0293,-1.3848,-0.2340,1.405
1.460769,-0.0092,-1.2636,-0.0058,1.264
1.464996,0.0539,-1.1229,0.2121,1.144
1.470650,0.1409,-0.9867,0.3620,1.060
1.474700,0.1751,-0.8550,0.4108,0.965
1.479983,0.0896,-0.7420,0.2823,0.799
1.486044,-0.0244,-0.6623,0.1587,0.682
1.491478,-0.0283,-0.6204,0.0924,0.628
1.495784,-0.0225,-0.6013,0.1218,0.614
1.500066,-0.0120,-0.5235,0.2278,0.571
1.504993,-0.0492,-0.4683,0.2662,0.541
1.510570,-0.1247,-0.4122,0.2898,0.519
1.515024,-0.1858,-0.4082,0.3410,0.563
1.520694,-0.2660,-0.3606,0.2618,0.519
1.527074,-0.1787,-0.4276,0.1107,0.476
1.533073,-0.0723,-0.4894,0.0315,0.496
1.536994,0.0290,-0.5129,-0.1052,0.524
1.539687,0.2164,-0.5843,-0.2610,0.676
1.545276,0.3412,-0.6459,-0.4407,0.853
1.551983,0.3750,-0.7408,-0.5056,0.972
1.559414,0.4565,-0.8167,-0.4846,1.054
1.559935,0.4948,-0.8211,-0.4635,1.065
1.565635,0.5760,-0.8787,-0.4754,1.153
1.570414,0.6763,-0.8459,-0.4721,1.181
1.576180,0.7382,-0.7708,-0.3672,1.129
1.579249,0.8478,-0.7443,-0.2379,1.153
1.585297,0.9524,-0.7186,-0.0843,1.196
1.589699,1.0186,-0.6702,0.0022,1.219
1.595548,1.0512,-0.6418,0.0791,1.234
1.599797,1.0742,-0.6860,0.0604,1.276
1.604353,1.1737,-0.6448,0.0086,1.339
1.610558,1.2252,-0.6376,-0.0236,1.381
1.615666,1.3149,-0.6405,-0.0358,1.463
1.620879,1.3709,-0.6293,-0.0473,1.509
1.627781,1.3696,-0.5898,-0.0485,1.492
1.630140,1.4017,-0.5938,-0.0392,1.523
1.635047,1.4002,-0.5837,0.0187,1.517
1.639355,1.3366,-0.5784,0.1010,1.460
1.644018,1.1534,-0.5875,0.1501,1.303
1.650043,1.0182,-0.6304,0.2186,1.217
1.654861,0.8976,-0.6353,0.2823,1.135
1.661853,0.8058,-0.6312,0.3935,1.097
1.664465,0.7476,-0.6136,0.4702,1.075
1.672105,0.6990,-0.6541,0.5273,1.093
1.674408,0.6361,-0.7096,0.6128,1.133
1.679227,0.5636,-0.7466,0.7076,1.173
1.684220,0.4004,-0.7796,0.7686,1.166
1.689367,0.3043,-0.7367,0.7716,1.109
1.694759,0.1940,-0.6851,0.7694,1.048
1.699345,0.1364,-0.6583,0.7955,1.041
1.703926,0.1220,-0.6704,0.7637,1.024
1.710048,0.1075,-0.6352,0.7411,0.982
1.714240,0.0740,-0.5910,0.7134,0.929
1.719457,0.0979,-0.5426,0.6616,0.861
1.724762,0.1122,-0.5043,0.6672,0.844
1.729994,0.1217,-0.4617,0.7250,0.868
1.734982,0.1503,-0.4482,0.7772,0.910
1.740197,0.1932,-0.4494,0.7708,0.913
1.745348,0.1834,-0.4218,0.7584,0.887
1.749737,0.1593,-0.3705,0.7540,0.855
1.754814,0.1878,-0.3718,0.7433,0.852
1.760546,0.1493,-0.3206,0.7171,0.800
1.767188,0.1395,-0.2789,0.6899,0.757
1.770255,0.1297,-0.2229,0.7098,0.755
1.774269,0.1104,-0.1526,0.7291,0.753
1.779678,0.0528,-0.0443,0.7192,0.723
1.784248,-0.0717,-0.0131,0.7284,0.732
1.790071,-0.1865,0.0416,0.7952,0.818
1.795045,-0.2724,0.0334,0.8379,0.882
1.799189,-0.3009,-0.0089,0.8567,0.908
1.804975,-0.2431,-0.0566,0.8897,0.924
1.809783,-0.1998,-0.0426,0.9083,0.931
1.815642,-0.0800,-0.1920,0.8788,0.903
1.819549,0.0157,-0.3176,0.8922,0.947
1.827603,0.0444,-0.5100,0.7333,0.894
1.830272,0.0490,-0.6400,0.6036,0.881
1.835420,0.0537,-0.6643,0.5846,0.887
1.840283,0.1014,-0.7604,0.6040,0.976
1.845421,0.1155,-0.9088,0.5807,1.085
1.849668,0.1009,-0.9606,0.4815,1.079
1.854690,0.0525,-0.9289,0.3807,1.005
1.862805,0.1186,-0.9210,0.3906,1.007
1.864801,0.1793,-0.8750,0.5197,1.033
1.869948,0.2206,-0.8100,0.6812,1.081
1.875197,0.2330,-0.7121,0.8367,1.123
1.879319,0.2025,-0.6148,0.9432,1.144
1.885673,0.1628,-0.5799,1.0106,1.176
1.893187,0.1044,-0.5496,1.0773,1.214
1.894947,0.1130,-0.4813,1.1482,1.250
1.899418,0.1215,-0.4036,1.2137,1.285
1.905509,0.1015,-0.3881,1.2695,1.331
1.911546,0.1434,-0.3915,1.3251,1.389
1.915454,0.1944,-0.3755,1.3237,1.390
1.920445,0.1928,-0.3974,1.2090,1.287
1.925376,0.1580,-0.4140,1.1201,1.205
1.929899,0.1188,-0.4254,1.0855,1.172
1.936372,0.0134,-0.4078,1.1570,1.227
1.939894,-0.1100,-0.4899,1.3284,1.420
1.945131,-0.2135,-0.5661,1.5416,1.656
1.950635,-0.2780,-0.5797,1.6485,1.769
1.955630,-0.2327,-0.7971,1.6169,1.818
1.966585,-0.3731,-0.7037,1.4999,1.698
1.967299,-0.4601,-0.7158,1.1328,1.417
1.970562,-0.4465,-0.8422,0.9129,1.320
1.976091,-0.4044,-0.9152,0.8489,1.312
1.981223,-0.3768,-0.9828,0.8114,1.329
1.985322,-0.2972,-0.9642,0.6339,1.192
1.990601,-0.2989,-0.8791,0.2463,0.961
1.996245,-0.3291,-0.7951,-0.1956,0.882
2.000939,-0.1071,-1.4808,0.2571,1.507
2.005599,-0.5522,-1.6034,0.0836,1.698
2.011969,-1.2171,-1.4392,0.2992,1.908
2.015128,-1.7244,-1.3523,0.6478,2.285
2.024664,-2.0857,-1.4238,1.0969,2.753
2.026070,-2.2982,-1.3279,1.2778,2.946
2.030674,-2.5441,-1.2177,1.1872,3.060
2.037747,-2.5887,-1.2412,1.0852,3.069
2.040336,-2.9683,-0.8712,0.8298,3.203
2.045705,-3.0746,-0.7747,0.6257,3.232
2.050789,-3.0419,-1.1569,0.9834,3.400
2.059682,-3.1242,-0.9797,0.8346,3.379
2.060404,-3.0627,-1.0383,0.8720,3.349
2.069169,-3.1115,-1.2886,0.6875,3.437
2.070954,-3.0644,-1.3000,0.3826,3.351
2.075879,-2.8452,-1.2015,-0.1038,3.090
2.080023,-2.4731,-0.9408,-0.7260,2.744
2.085980,-1.9770,-0.6290,-1.2855,2.441
2.090648,-1.3810,-0.3191,-1.6664,2.188
2.096132,-0.9532,-0.2119,-1.7742,2.025
2.100618,-0.6121,-0.0295,-1.7212,1.827
2.107544,-0.3767,0.0710,-1.6675,1.711
2.110270,-0.2661,0.1324,-1.7345,1.760
2.116031,-0.1557,0.1693,-1.8842,1.898
2.120090,0.0214,0.2391,-1.9875,2.002
2.125892,0.1553,0.2458,-2.0587,2.079
2.132492,0.3942,0.3090,-1.9934,2.055
2.136123,0.6233,0.5578,-1.9210,2.095
2.139992,0.8712,0.7815,-1.8748,2.210
2.146029,1.1476,0.9562,-1.9206,2.433
2.150969,1.3326,1.1446,-1.6985,2.444
2.155648,1.6131,1.3420,-1.3235,2.481
2.163616,1.9123,1.4430,-0.8012,2.526
2.165262,2.1107,1.4907,-0.3674,2.610
2.171229,2.2993,1.6095,-0.1994,2.814
2.176954,2.4446,1.4837,-0.3059,2.876
2.181487,2.3839,1.4537,-0.4560,2.829
2.185498,2.2755,1.4521,-0.6298,2.772
2.191323,2.2389,1.4880,-0.9328,2.846
2.196670,2.2455,1.4228,-1.2459,2.936
2.200675,2.1037,1.2329,-1.4262,2.825
2.205392,1.8186,1.1673,-1.3587,2.553
2.210233,1.5864,1.1545,-1.2838,2.345
2.216320,1.2637,0.6875,-1.4014,2.008
2.221667,0.8600,0.4416,-1.5136,1.796
2.227388,0.4711,0.1624,-1.5911,1.667
2.231595,0.0395,-0.1791,-1.6586,1.669
2.235885,-0.3915,-0.4820,-1.7168,1.826
2.241330,-0.8507,-0.6890,-1.7469,2.062
2.245677,-1.0605,-0.8768,-1.6488,2.148
2.250618,-1.1408,-0.9261,-1.4715,2.080
2.255390,-1.2879,-0.8561,-1.2349,1.979
2.262873,-1.4301,-0.8105,-1.0676,1.960
2.266124,-1.6390,-0.6936,-0.9495,2.017
2.271036,-1.6468,-0.5103,-0.7320,1.873
2.276014,-1.6546,-0.3563,-0.4628,1.755
2.280799,-1.6241,-0.1649,-0.2518,1.652
2.286506,-1.4502,0.0732,-0.0609,1.453
2.293215,-1.1426,0.3053,0.0003,1.183
2.295748,-0.8929,0.4550,-0.0340,1.003
2.300652,-0.6819,0.5753,-0.0436,0.893
2.305942,-0.4426,0.8337,-0.1484,0.956
2.310925,-0.2323,1.0964,-0.2433,1.147
2.317640,0.0924,1.0426,-0.3903,1.117
2.321953,0.3258,1.0127,-0.3930,1.134
2.325957,0.4726,0.9730,-0.5103,1.196
2.330387,0.6431,0.8903,-0.5700,1.237
2.336401,0.7273,0.8413,-0.5676,1.249
2.341370,0.8016,0.7542,-0.5465,1.229
2.346406,0.9668,0.7104,-0.5259,1.310
2.350934,1.1508,0.6432,-0.5625,1.433
2.357843,1.3059,0.5190,-0.6505,1.549
2.363619,1.4272,0.4434,-0.7130,1.656
2.366125,1.5962,0.3397,-0.6785,1.767
2.370807,1.8224,0.2373,-0.6766,1.958
2.376095,1.9383,0.1412,-0.5877,2.030
2.381407,1.9393,0.0945,-0.5550,2.019
2.386465,1.9021,0.0442,-0.6068,1.997
2.390629,1.9749,0.0572,-0.6619,2.084
2.395839,2.1436,0.0532,-0.7015,2.256
2.401668,2.1973,-0.0395,-0.6828,2.301
2.406717,2.1363,-0.0534,-0.6727,2.240
2.411865,1.9558,0.0349,-0.5802,2.040
2.416236,1.7661,-0.0100,-0.4250,1.817
2.421084,1.7010,0.1518,-0.3179,1.737
2.426361,1.6075,0.2569,-0.1496,1.635
2.432455,1.5428,0.2382,0.0557,1.562
2.436656,1.3778,0.2583,0.1111,1.406
2.441049,1.2514,0.3074,-0.0260,1.289
2.446448,1.1777,0.3470,-0.2116,1.246
2.452190,1.1186,0.3679,-0.5453,1.298
2.457497,1.0308,0.3365,-0.7870,1.340
2.462191,1.0006,0.3298,-0.8264,1.339
2.465696,0.9418,0.3192,-0.7500,1.246
2.470692,0.8640,0.3142,-0.5912,1.093
2.476814,0.8389,0.3478,-0.4508,1.014
2.481801,0.8761,0.3483,-0.3476,1.005
2.486038,0.9323,0.3112,-0.2192,1.007
2.491335,0.9885,0.3080,-0.1043,1.041
2.495924,1.0590,0.2527,0.0110,1.089
2.501600,1.0960,0.2171,0.1451,1.127
2.506054,1.1090,0.1344,0.2358,1.142
2.511366,1.1126,0.0430,0.3549,1.169
2.517139,1.0683,0.0097,0.5403,1.197
2.521282,1.0002,-0.0276,0.7386,1.244
2.525527,0.8702,-0.0785,0.9777,1.311
2.532868,0.7548,-0.1285,1.1995,1.423
2.537494,0.5345,-0.0772,1.2982,1.406
2.542146,0.2427,0.0794,1.2741,1.299
2.546064,0.0231,0.1586,1.2236,1.234
2.551513,-0.0813,0.0887,1.1854,1.192
2.558212,-0.2288,0.0372,1.1842,1.207
2.563027,-0.3282,0.0187,1.2007,1.245
2.566738,-0.4372,-0.0673,1.2206,1.298
2.571350,-0.6177,-0.0915,1.1584,1.316
2.577509,-0.7647,-0.1017,1.0528,1.305
2.581413,-0.8732,-0.0552,0.9093,1.262
2.586480,-0.9338,-0.0333,1.0194,1.383
2.591325,-0.9944,0.0214,1.2150,1.570
2.596489,-1.0790,0.0849,1.4577,1.816
2.600782,-1.1156,0.0950,1.7192,2.052
2.607856,-1.1284,0.1236,1.9232,2.233
2.612021,-1.1268,0.1710,1.9366,2.247
2.617207,-1.1206,0.1939,1.9421,2.251
2.621384,-0.9756,0.2450,1.9968,2.236
2.626850,-0.8262,0.3433,2.0232,2.212
2.631744,-0.6769,0.4316,2.0449,2.197
2.637140,-0.5183,0.5049,2.0472,2.171
2.641059,-0.3265,0.5202,1.9872,2.080
2.646600,-0.1493,0.4681,1.9512,2.012
2.651935,-0.0441,0.4353,1.9104,1.960
2.658211,0.0849,0.4122,1.9799,2.024
2.663159,0.2616,0.3846,1.9105,1.966
2.667272,0.2897,0.3622,1.5070,1.577
2.673111,0.1456,0.3737,1.0964,1.167
2.677039,-0.0367,0.3612,0.8751,0.947
2.680943,-0.3814,0.3628,0.8846,1.029
2.687154,-0.9315,0.3636,0.8258,1.297
2.691709,-1.5384,0.3443,0.8074,1.771
2.696063,-2.2021,0.2430,0.7862,2.351
2.701272,-2.9559,0.0464,0.6543,3.028
2.707112,-3.6512,-0.1387,0.4669,3.684
2.711059,-4.1779,-0.0920,0.1348,4.181
2.716594,-4.4933,-0.0198,-0.0070,4.493
2.720786,-4.4971,0.0827,-0.0317,4.498
2.726292,-4.4432,0.3258,-0.2750,4.464
2.730884,-4.3415,0.4457,-0.4926,4.392
2.736645,-4.3116,0.6335,-0.7087,4.415
2.741389,-3.9419,0.7834,-1.4149,4.261
2.746080,-3.1850,0.9529,-2.1222,3.944
2.751870,-2.4816,0.7543,-2.9633,3.938
