time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.476654,-0.3239,0.1137,-0.0748,0.351
1.481907,-0.3604,0.0566,-0.1216,0.385
1.486063,-0.3875,0.0164,-0.0750,0.395
1.491956,-0.4032,-0.0070,0.0001,0.403
1.496269,-0.3526,-0.0951,0.0631,0.371
1.503373,-0.2767,-0.2311,0.0901,0.372
1.505427,-0.1708,-0.2738,0.1312,0.348
1.509223,-0.1428,-0.2328,0.1483,0.311
1.513102,-0.1016,-0.2375,0.1603,0.304
1.521503,-0.1811,-0.2307,0.1460,0.328
1.524444,-0.1657,-0.1981,0.1269,0.288
1.528171,-0.1606,-0.1876,0.1054,0.268
1.533346,-0.1394,-0.1515,0.0600,0.214
1.543138,-0.1307,-0.1161,0.0601,0.185
1.544442,-0.1343,-0.0550,0.0364,0.150
1.547982,-0.0854,-0.0211,-0.0015,0.088
1.552403,-0.0245,-0.0355,-0.0369,0.057
1.563794,-0.0016,-0.0577,-0.0074,0.058
1.564678,0.0216,-0.0924,0.0318,0.100
1.565859,0.0212,-0.1205,0.0639,0.138
1.569734,0.0953,-0.0869,0.0771,0.150
1.575805,0.0717,-0.1422,0.0976,0.187
1.579808,0.0868,-0.2026,0.1110,0.247
1.585543,0.0230,-0.1748,0.1820,0.253
1.590565,-0.0147,-0.1546,0.2266,0.275
1.596763,-0.0744,-0.0654,0.2663,0.284
1.602116,-0.0986,-0.0434,0.2247,0.249
1.604564,-0.0777,-0.0429,0.1926,0.212
1.607985,-0.0383,-0.0709,0.1700,0.188
1.614865,-0.0354,-0.0792,0.1591,0.181
1.619333,-0.0287,-0.0555,0.1623,0.174
1.622392,-0.0274,-0.0573,0.1340,0.148
1.627312,-0.0198,-0.0246,0.1031,0.108
1.632419,0.0207,0.0067,0.0982,0.101
1.638634,0.0200,0.0555,0.0787,0.098
1.641100,-0.0124,0.1315,0.0709,0.150
1.645382,-0.0548,0.1145,0.0604,0.141
1.650981,-0.1551,0.1075,0.0116,0.189
1.655488,-0.1169,0.1030,-0.0062,0.156
1.659942,-0.1673,0.1032,-0.0287,0.199
1.664454,-0.1876,0.0857,-0.0460,0.211
1.670711,-0.1411,0.0490,-0.0488,0.157
1.676407,-0.1257,-0.0091,-0.0183,0.127
1.680624,-0.1269,0.0279,-0.0045,0.130
1.684898,-0.1397,0.0216,0.0473,0.149
1.690786,-0.1947,0.0101,0.0608,0.204
1.694526,-0.1752,0.0459,0.0673,0.193
1.700970,-0.2528,0.0287,0.0525,0.260
1.704463,-0.2084,-0.0147,0.0475,0.214
1.709280,-0.0907,-0.1125,0.0734,0.162
1.712265,-0.0453,-0.1715,0.1086,0.208
1.720764,-0.0583,-0.0708,0.1314,0.160
1.724041,0.0085,-0.0535,0.1204,0.132
1.728134,0.0074,-0.0335,0.0357,0.049
1.736680,0.0438,0.0580,-0.0533,0.090
1.737355,0.0320,0.0610,-0.0254,0.073
1.741437,0.0510,0.0546,-0.0476,0.089
1.746416,0.0482,0.0175,-0.0317,0.060
1.750673,0.0975,0.0000,-0.0612,0.115
1.754752,0.1441,0.0139,-0.0904,0.171
1.759985,0.2949,0.0351,-0.0934,0.311
1.767412,0.3521,0.0326,-0.0511,0.357
1.769309,0.2407,0.0565,-0.0354,0.250
1.775681,0.1612,0.0520,-0.0102,0.170
1.778636,0.1041,0.0454,0.0052,0.114
1.786937,0.1168,0.0603,0.0111,0.132
1.789369,0.0230,0.0203,0.0836,0.089
1.794456,-0.0242,-0.0029,0.1462,0.148
1.799409,-0.0537,0.0187,0.1325,0.144
1.804291,-0.0949,-0.0003,0.1143,0.149
1.808504,-0.0368,-0.0827,0.0151,0.092
1.812384,-0.0824,-0.0165,-0.1287,0.154
1.818376,-0.0006,0.0544,-0.1387,0.149
1.824109,0.1647,0.0754,-0.0399,0.185
1.827134,0.1444,0.0822,0.0268,0.168
1.838694,0.0520,0.0796,0.0334,0.101
1.840105,-0.0402,0.0390,0.0184,0.059
1.842224,-0.1084,0.0247,0.0201,0.113
1.844815,-0.1571,-0.0324,0.0242,0.162
1.858154,-0.1175,-0.0227,0.0140,0.120
1.860028,-0.0969,0.0009,0.0112,0.098
1.860633,-0.0643,0.0431,-0.0295,0.083
1.863429,-0.0696,0.0254,-0.0555,0.093
1.868241,-0.0085,-0.0183,-0.0147,0.025
1.873652,-0.0453,0.0167,-0.0100,0.049
1.879800,-0.0632,0.0940,0.0041,0.113
1.883716,-0.0220,0.0804,0.0655,0.106
1.888206,-0.0244,0.0123,0.0788,0.083
1.893015,-0.0316,0.0113,0.0564,0.066
1.898437,-0.0479,-0.0610,0.0342,0.085
1.903261,-0.0712,-0.0540,-0.0211,0.092
1.907877,-0.0805,0.0174,-0.0523,0.098
1.911680,-0.1331,0.2050,-0.1477,0.286
1.917962,0.0608,0.0310,-0.1429,0.158
1.920395,0.1120,-0.0479,-0.1529,0.195
1.926300,0.1480,-0.0447,-0.0799,0.174
1.938680,0.0295,0.0250,-0.0147,0.041
1.940189,-0.0521,0.0086,0.0738,0.091
1.941351,-0.0919,0.0819,0.1168,0.170
1.945486,-0.0430,-0.0405,0.0861,0.104
1.955958,-0.0254,-0.0694,0.1007,0.125
