time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
13.370542,0.0448,0.0038,-0.0086,0.046
13.377038,0.0399,-0.0010,-0.0085,0.041
13.383226,0.0351,0.0085,-0.0085,0.037
13.387755,0.0542,0.0084,-0.0037,0.055
13.391613,0.0636,-0.0011,-0.0131,0.065
13.400276,0.0586,0.0035,-0.0178,0.061
13.401022,0.0729,-0.0108,-0.0129,0.075
13.408067,0.0632,-0.0155,-0.0033,0.065
13.413139,0.0775,-0.0060,-0.0033,0.078
13.416829,0.0821,-0.0108,-0.0224,0.086
13.423615,0.0869,-0.0156,-0.0127,0.089
13.430865,0.0821,-0.0203,-0.0174,0.086
13.431340,0.0726,-0.0297,-0.0078,0.079
13.437634,0.0823,-0.0295,-0.0077,0.088
13.447386,0.0775,-0.0198,-0.0077,0.080
13.448186,0.0681,-0.0198,0.0018,0.071
13.456262,0.0682,-0.0103,0.0065,0.069
13.456767,0.0636,-0.0151,0.0064,0.066
13.463032,0.0636,-0.0198,0.0016,0.067
13.468292,0.0590,-0.0056,-0.0080,0.060
13.473310,0.0544,-0.0057,-0.0079,0.055
13.476917,0.0595,-0.0058,-0.0174,0.062
13.483391,0.0550,-0.0201,-0.0125,0.060
13.487739,0.0554,-0.0010,-0.0125,0.057
13.493771,0.0559,0.0085,-0.0077,0.057
13.498040,0.0564,-0.0059,-0.0077,0.057
13.502168,0.0617,0.0036,-0.0077,0.062
13.507946,0.0622,-0.0011,0.0114,0.063
13.512793,0.0629,-0.0011,-0.0031,0.063
13.519478,0.0587,-0.0010,0.0112,0.060
13.524291,0.0641,0.0133,0.0110,0.066
13.529131,0.0551,0.0132,0.0061,0.057
13.532152,0.0509,-0.0106,0.0107,0.053
13.537426,0.0562,-0.0057,0.0106,0.057
13.545406,0.0519,0.0039,0.0057,0.052
13.548631,0.0524,-0.0152,0.0009,0.055
13.554603,0.0672,-0.0198,0.0055,0.070
13.556449,0.0580,-0.0149,0.0102,0.061
13.560790,0.0680,-0.0100,0.0006,0.069
13.569602,0.0779,-0.0100,-0.0185,0.081
13.573874,0.0829,-0.0098,-0.0184,0.086
13.577925,0.0833,-0.0002,-0.0088,0.084
13.583165,0.0884,-0.0050,-0.0230,0.092
13.586777,0.0840,-0.0097,-0.0229,0.088
13.593060,0.0751,-0.0143,-0.0180,0.079
13.600928,0.0805,0.0001,-0.0085,0.081
13.605422,0.0669,-0.0142,-0.0132,0.070
13.607309,0.0724,-0.0237,-0.0132,0.077
13.612308,0.0732,0.0003,-0.0036,0.073
13.617497,0.0692,-0.0046,-0.0084,0.070
13.622660,0.0653,-0.0189,-0.0084,0.069
13.627096,0.0615,-0.0140,-0.0084,0.064
13.633242,0.0815,-0.0045,-0.0132,0.083
13.638394,0.0587,-0.0046,-0.0084,0.059
13.649254,0.0599,-0.0093,-0.0132,0.062
13.649914,0.0611,0.0003,-0.0179,0.064
13.653781,0.0623,-0.0092,-0.0179,0.065
13.657289,0.0683,-0.0091,-0.0131,0.070
13.661141,0.0648,0.0006,-0.0083,0.065
13.666557,0.0661,-0.0042,-0.0083,0.067
13.671471,0.0721,-0.0088,0.0011,0.073
13.677262,0.0781,0.0008,0.0010,0.078
13.681782,0.0699,-0.0039,-0.0133,0.071
13.688384,0.0712,-0.0132,-0.0086,0.073
13.692343,0.0679,-0.0083,-0.0134,0.070
13.696511,0.0647,0.0014,-0.0181,0.067
13.701394,0.0615,-0.0128,-0.0133,0.064
13.706960,0.0679,-0.0126,-0.0086,0.070
13.712122,0.0648,-0.0124,0.0009,0.066
13.718181,0.0665,-0.0217,-0.0040,0.070
13.722159,0.0635,-0.0120,0.0007,0.065
13.727308,0.0604,-0.0119,0.0195,0.065
13.731700,0.0716,-0.0023,0.0098,0.072
13.736493,0.0589,0.0071,0.0191,0.062
13.744299,0.0605,-0.0168,0.0188,0.066
13.749337,0.0618,-0.0119,0.0376,0.073
13.753063,0.0678,-0.0072,0.0419,0.080
13.757067,0.0641,-0.0167,0.0273,0.072
13.762042,0.0555,-0.0167,0.0270,0.064
13.768453,0.0611,-0.0071,0.0029,0.062
13.773152,0.0429,-0.0071,0.0076,0.044
13.778524,0.0343,0.0023,0.0122,0.036
13.783609,0.0400,0.0022,0.0215,0.045
13.788903,0.0314,-0.0026,0.0118,0.034
13.792030,0.0417,0.0068,0.0164,0.045
13.797585,0.0425,-0.0029,0.0257,0.050
13.803555,0.0384,0.0018,0.0207,0.044
13.806758,0.0486,0.0017,0.0300,0.057
13.811717,0.0537,-0.0031,0.0249,0.059
13.818122,0.0636,0.0016,0.0342,0.072
13.822843,0.0828,-0.0080,0.0386,0.092
13.827545,0.0923,-0.0127,0.0240,0.096
13.832861,0.1112,-0.0126,0.0143,0.113
13.836632,0.1254,-0.0125,-0.0001,0.126
13.843684,0.1157,-0.0172,-0.0334,0.122
13.848716,0.1348,-0.0266,-0.0427,0.144
13.854124,0.1207,-0.0312,-0.0567,0.137
13.856794,0.1069,-0.0167,-0.0610,0.124
13.862948,0.0888,-0.0213,-0.0558,0.107
13.866298,0.0756,-0.0115,-0.0507,0.092
13.871785,0.0579,0.0076,-0.0504,0.077
13.877371,0.0594,-0.0208,-0.0311,0.070
13.882364,0.0467,-0.0110,-0.0309,0.057
13.887983,0.0390,-0.0107,-0.0213,0.046
13.895165,0.0361,0.0038,-0.0117,0.038
13.896995,0.0284,-0.0056,0.0026,0.029
13.903218,0.0351,-0.0008,0.0024,0.035
13.908061,0.0275,0.0182,0.0071,0.034
13.913512,0.0341,0.0086,0.0069,0.036
13.919694,0.0407,0.0132,0.0067,0.043
13.923025,0.0520,0.0082,-0.0029,0.053
13.928894,0.0488,0.0033,0.0065,0.049
13.933060,0.0503,-0.0016,0.0016,0.050
13.938300,0.0471,0.0126,-0.0127,0.050
13.944581,0.0581,-0.0114,-0.0032,0.059
13.948789,0.0642,0.0077,-0.0033,0.065
13.952110,0.0607,-0.0018,-0.0081,0.061
13.957379,0.0620,-0.0112,0.0014,0.063
13.962019,0.0585,-0.0110,0.0108,0.060
13.969387,0.0549,0.0034,0.0249,0.060
13.973669,0.0513,-0.0107,0.0151,0.055
13.980049,0.0570,-0.0011,0.0244,0.062
13.985930,0.0579,-0.0247,0.0242,0.067
13.987413,0.0635,-0.0196,0.0334,0.074
13.993011,0.0690,-0.0098,0.0283,0.075
13.997600,0.0697,-0.0382,0.0138,0.081
14.002023,0.0845,-0.0188,0.0041,0.087
14.007667,0.0850,-0.0329,-0.0103,0.092
14.012714,0.0951,-0.0279,-0.0102,0.100
14.017196,0.0862,-0.0230,0.0041,0.089
14.023364,0.0965,-0.0181,-0.0055,0.098
14.029203,0.0877,-0.0275,-0.0103,0.092
14.033019,0.0838,-0.0034,-0.0056,0.084
14.037579,0.0799,-0.0176,-0.0151,0.083
14.044879,0.0617,-0.0079,-0.0055,0.062
14.049401,0.0579,0.0017,-0.0008,0.058
14.054097,0.0637,-0.0030,-0.0009,0.064
14.056959,0.0455,-0.0076,0.0038,0.046
14.061415,0.0464,0.0067,0.0037,0.047
14.067828,0.0425,0.0068,-0.0058,0.043
14.072943,0.0433,0.0116,-0.0058,0.045
14.078421,0.0345,0.0068,0.0037,0.035
14.082671,0.0449,0.0117,0.0226,0.052
14.087601,0.0408,0.0069,-0.0109,0.043
14.092861,0.0511,0.0117,-0.0109,0.053
14.098246,0.0565,-0.0026,-0.0061,0.057
14.102529,0.0714,-0.0026,-0.0013,0.071
14.110065,0.0672,0.0069,0.0034,0.068
14.114937,0.0679,-0.0027,-0.0110,0.069
14.118753,0.0733,0.0021,-0.0062,0.074
14.123975,0.0645,-0.0027,-0.0204,0.068
14.128134,0.0748,-0.0123,-0.0061,0.076
14.133494,0.0708,-0.0028,-0.0108,0.072
14.138062,0.0764,-0.0171,0.0082,0.079
14.144026,0.0677,-0.0124,-0.0014,0.069
14.147950,0.0828,-0.0124,0.0081,0.084
14.152978,0.0740,-0.0171,-0.0016,0.076
14.157314,0.0749,-0.0314,0.0079,0.082
14.162635,0.0709,-0.0218,-0.0112,0.075
14.167209,0.0859,-0.0313,-0.0017,0.091
14.171887,0.0771,-0.0217,-0.0017,0.080
14.179250,0.0732,-0.0216,-0.0160,0.078
14.182107,0.0693,-0.0263,-0.0112,0.075
14.187011,0.0703,-0.0214,-0.0064,0.074
14.192431,0.0715,-0.0260,-0.0017,0.076
14.197741,0.0630,-0.0163,-0.0065,0.065
14.202732,0.0594,-0.0257,-0.0018,0.065
14.207448,0.0606,-0.0160,-0.0161,0.065
14.212459,0.0476,-0.0158,-0.0113,0.051
14.217649,0.0394,0.0081,0.0030,0.040
14.222782,0.0360,-0.0014,0.0124,0.038
14.228400,0.0469,0.0130,0.0170,0.052
14.232943,0.0290,0.0130,0.0310,0.044
14.238507,0.0254,0.0083,0.0355,0.044
14.243942,0.0264,0.0131,0.0351,0.046
14.248563,0.0415,0.0274,0.0253,0.056
14.256259,0.0374,0.0273,0.0393,0.061
14.257606,0.0427,0.0177,0.0199,0.050
14.263457,0.0527,-0.0061,0.0292,0.061
14.268461,0.0624,-0.0154,0.0194,0.067
14.273487,0.0719,-0.0058,0.0097,0.073
14.278885,0.0862,-0.0153,-0.0046,0.088
14.283852,0.0956,-0.0199,-0.0094,0.098
14.288435,0.0908,-0.0245,-0.0188,0.096
14.293100,0.0909,-0.0101,-0.0282,0.096
14.298224,0.0959,-0.0386,-0.0422,0.112
14.303634,0.0914,-0.0288,-0.0467,0.107
14.309659,0.0920,-0.0240,-0.0416,0.104
14.313548,0.0783,-0.0239,-0.0366,0.090
14.317974,0.0745,-0.0096,-0.0458,0.088
14.323575,0.0755,-0.0191,-0.0312,0.084
14.329171,0.0720,-0.0143,-0.0263,0.078
14.334877,0.0733,-0.0047,-0.0214,0.076
14.338953,0.0508,-0.0237,-0.0213,0.060
14.343289,0.0665,-0.0046,-0.0069,0.067
14.348216,0.0631,0.0050,-0.0070,0.064
14.353056,0.0550,0.0001,-0.0070,0.055
14.358585,0.0517,0.0143,-0.0022,0.054
14.366267,0.0532,0.0143,0.0072,0.056
14.367711,0.0451,0.0142,0.0118,0.049
14.374539,0.0560,0.0046,0.0117,0.057
14.377884,0.0526,0.0142,0.0067,0.055
14.382778,0.0491,0.0000,0.0066,0.050
14.389108,0.0553,0.0096,0.0065,0.056
14.392997,0.0565,0.0050,0.0159,0.059
14.397900,0.0720,-0.0139,-0.0033,0.073
14.403245,0.0683,0.0006,0.0014,0.068
14.407528,0.0504,-0.0182,0.0060,0.054
14.412525,0.0612,0.0059,0.0059,0.062
14.417601,0.0530,-0.0037,-0.0132,0.055
14.423011,0.0591,-0.0131,-0.0037,0.061
14.428895,0.0604,-0.0224,0.0010,0.064
14.433242,0.0569,-0.0080,0.0057,0.058
14.439464,0.0630,-0.0126,0.0056,0.065
14.442828,0.0738,-0.0078,0.0007,0.074
14.448325,0.0559,-0.0172,0.0054,0.059
14.455769,0.0667,-0.0172,0.0006,0.069
14.460816,0.0631,-0.0076,0.0100,0.064
14.463262,0.0690,-0.0124,0.0099,0.071
14.467358,0.0843,-0.0124,-0.0093,0.086
14.473161,0.0662,-0.0267,0.0002,0.071
14.479453,0.0625,-0.0218,0.0097,0.067
14.483307,0.0636,-0.0218,-0.0047,0.067
14.489233,0.0599,-0.0074,0.0048,0.061
14.494058,0.0610,-0.0170,-0.0001,0.063
14.498763,0.0573,-0.0026,-0.0096,0.058
14.504028,0.0632,0.0117,-0.0001,0.064
14.508981,0.0595,-0.0026,-0.0049,0.060
14.513507,0.0607,0.0021,0.0093,0.061
14.517900,0.0523,-0.0027,-0.0098,0.053
14.523181,0.0534,-0.0027,-0.0050,0.054
14.529315,0.0593,-0.0168,-0.0003,0.062
14.534643,0.0605,-0.0024,-0.0003,0.061
14.538432,0.0711,0.0119,-0.0147,0.074
14.544904,0.0579,0.0072,-0.0098,0.059
14.549008,0.0637,-0.0070,-0.0051,0.064
14.554621,0.0648,-0.0022,-0.0051,0.065
14.558166,0.0707,-0.0069,-0.0098,0.072
14.563525,0.0670,0.0074,-0.0146,0.069
14.571806,0.0682,-0.0164,-0.0098,0.071
14.573998,0.0742,-0.0067,-0.0192,0.077
14.577355,0.0659,-0.0018,-0.0191,0.069
14.582838,0.0625,-0.0018,-0.0048,0.063
14.590811,0.0686,0.0125,-0.0048,0.070
14.595174,0.0604,-0.0018,-0.0001,0.060
14.598954,0.0618,-0.0065,-0.0049,0.062
14.603707,0.0632,-0.0017,-0.0049,0.063
14.608222,0.0551,-0.0016,-0.0002,0.055
14.613775,0.0614,-0.0016,0.0092,0.062
14.618134,0.0581,0.0127,0.0044,0.060
14.623389,0.0547,0.0079,0.0138,0.057
14.629576,0.0513,0.0031,0.0231,0.056
14.634589,0.0527,0.0031,0.0133,0.054
14.638789,0.0493,-0.0064,0.0132,0.051
14.643579,0.0554,-0.0111,0.0177,0.059
14.648404,0.0613,0.0127,0.0128,0.064
14.654624,0.0482,0.0031,0.0269,0.055
14.663092,0.0635,-0.0111,0.0171,0.067
14.663916,0.0692,-0.0205,0.0217,0.075
14.667346,0.0700,-0.0298,0.0215,0.079
14.672622,0.0755,-0.0153,0.0212,0.080
14.680751,0.0808,-0.0341,0.0115,0.088
14.682775,0.0765,-0.0054,0.0114,0.078
14.690104,0.0723,0.0041,-0.0030,0.072
14.693652,0.0728,-0.0007,-0.0173,0.075
14.699265,0.0495,-0.0007,-0.0124,0.051
14.703925,0.0551,-0.0150,-0.0218,0.061
14.708317,0.0606,-0.0102,-0.0169,0.064
14.714489,0.0378,-0.0101,-0.0121,0.041
14.719810,0.0341,-0.0005,-0.0025,0.034
14.725138,0.0258,0.0090,0.0022,0.027
14.729141,0.0270,-0.0053,0.0164,0.032
14.735969,0.0328,0.0043,0.0352,0.048
14.739423,0.0384,0.0139,0.0539,0.068
14.743331,0.0486,0.0091,0.0724,0.088
14.749238,0.0681,-0.0005,0.0765,0.102
14.759130,0.0871,-0.0005,0.0521,0.101
14.759976,0.1012,-0.0195,0.0327,0.108
14.764563,0.1199,-0.0241,0.0134,0.123
14.768371,0.1197,-0.0240,-0.0058,0.122
14.773462,0.1147,-0.0380,-0.0152,0.122
14.779717,0.1052,-0.0377,-0.0294,0.116
14.784530,0.0959,-0.0184,-0.0387,0.105
14.788915,0.0869,-0.0135,-0.0384,0.096
14.793497,0.0685,-0.0181,-0.0429,0.083
14.798324,0.0692,-0.0179,-0.0568,0.091
14.803216,0.0654,-0.0177,-0.0469,0.082
14.807752,0.0570,-0.0127,-0.0465,0.075
14.814042,0.0441,-0.0125,-0.0415,0.062
14.818283,0.0408,-0.0171,-0.0412,0.060
14.823414,0.0331,0.0021,-0.0361,0.049
14.830123,0.0302,-0.0025,-0.0264,0.040
14.833778,0.0323,0.0118,-0.0167,0.038
14.839088,0.0250,0.0118,-0.0214,0.035
14.844380,0.0320,0.0164,-0.0166,0.040
14.849015,0.0294,0.0068,0.0025,0.030
14.854628,0.0268,0.0163,0.0214,0.038
14.861557,0.0431,0.0210,0.0259,0.054
14.866006,0.0447,-0.0029,0.0352,0.057
14.870103,0.0462,0.0019,0.0396,0.061
14.874698,0.0475,-0.0170,0.0392,0.064
14.878734,0.0485,-0.0073,0.0483,0.069
14.883455,0.0542,0.0023,0.0526,0.076
14.889625,0.0548,-0.0071,0.0474,0.073
14.894868,0.0552,-0.0118,0.0517,0.077
14.899262,0.0508,-0.0163,0.0370,0.065
14.904080,0.0557,-0.0067,0.0320,0.065
14.908736,0.0558,-0.0018,0.0222,0.060
14.913706,0.0701,-0.0304,0.0172,0.078
14.919214,0.0652,-0.0206,0.0123,0.069
14.923957,0.0746,-0.0158,0.0027,0.076
14.928736,0.0793,-0.0157,-0.0116,0.082
14.934491,0.0888,-0.0346,-0.0162,0.097
14.938957,0.0842,-0.0296,-0.0304,0.094
14.945184,0.0892,-0.0199,-0.0397,0.100
14.949084,0.0848,-0.0197,-0.0346,0.094
14.958038,0.0806,-0.0243,-0.0391,0.093
14.962995,0.0764,-0.0146,-0.0246,0.082
14.965742,0.0866,-0.0002,-0.0339,0.093
14.968284,0.0825,-0.0049,-0.0431,0.093
14.973849,0.0690,-0.0049,-0.0286,0.075
14.980889,0.0745,-0.0048,-0.0141,0.076
14.984649,0.0752,-0.0001,-0.0235,0.079
14.989181,0.0665,-0.0000,-0.0186,0.069
14.993869,0.0626,-0.0000,-0.0280,0.069
14.998672,0.0588,-0.0095,-0.0231,0.064
15.003923,0.0504,0.0001,-0.0229,0.055
15.008849,0.0564,0.0143,-0.0323,0.067
15.014440,0.0528,0.0048,-0.0320,0.062
15.018820,0.0494,0.0049,-0.0271,0.057
15.024137,0.0604,-0.0046,-0.0126,0.062
15.030615,0.0713,0.0147,-0.0078,0.073
15.034999,0.0585,-0.0138,-0.0126,0.061
15.039860,0.0696,0.0053,-0.0173,0.072
15.044366,0.0711,-0.0088,-0.0077,0.072
15.049414,0.0679,-0.0229,-0.0219,0.075
15.054911,0.0648,-0.0083,-0.0076,0.066
15.062978,0.0711,-0.0082,0.0020,0.072
15.064520,0.0631,-0.0080,0.0019,0.064
15.068267,0.0741,-0.0174,0.0256,0.080
15.073777,0.0565,-0.0077,0.0111,0.058
15.080140,0.0580,-0.0123,0.0157,0.061
15.084586,0.0689,0.0021,0.0202,0.072
15.091779,0.0607,-0.0074,0.0105,0.062
15.094157,0.0620,-0.0120,0.0152,0.065
15.099639,0.0586,-0.0071,0.0245,0.064
15.105068,0.0646,-0.0023,0.0147,0.066
15.110771,0.0611,-0.0070,0.0146,0.063
15.116030,0.0670,-0.0069,0.0144,0.069
15.120175,0.0635,-0.0068,0.0095,0.065
15.124553,0.0599,0.0028,0.0141,0.062
15.130764,0.0659,-0.0114,0.0045,0.067
15.135136,0.0671,-0.0207,-0.0051,0.070
15.139880,0.0635,-0.0061,0.0044,0.064
15.143811,0.0505,-0.0059,0.0091,0.052
15.149562,0.0518,-0.0105,0.0089,0.054
15.155058,0.0531,-0.0150,0.0041,0.055
15.167477,0.0543,-0.0148,0.0040,0.056
15.168370,0.0460,-0.0002,0.0087,0.047
15.169829,0.0424,-0.0095,0.0228,0.049
15.174783,0.0436,0.0003,0.0083,0.044
15.178852,0.0494,0.0005,0.0272,0.056
15.184612,0.0504,-0.0089,0.0270,0.058
15.189093,0.0512,0.0150,0.0410,0.067
15.195225,0.0520,-0.0041,0.0264,0.058
15.198827,0.0431,-0.0088,0.0309,0.054
15.204433,0.0626,-0.0039,0.0211,0.066
15.210190,0.0724,-0.0087,0.0162,0.075
15.214793,0.0774,-0.0182,0.0255,0.083
15.219957,0.0821,0.0010,0.0110,0.083
15.225632,0.0821,-0.0133,0.0062,0.083
15.229596,0.0725,-0.0133,0.0109,0.074
15.236377,0.0723,-0.0180,0.0060,0.075
15.239818,0.0722,-0.0083,0.0012,0.073
15.245034,0.0722,-0.0132,0.0012,0.073
15.251333,0.0626,-0.0084,-0.0083,0.064
15.255305,0.0625,-0.0036,0.0012,0.063
15.261946,0.0625,0.0059,0.0012,0.063
15.265353,0.0434,-0.0038,0.0154,0.046
15.272999,0.0482,0.0010,0.0058,0.049
15.274661,0.0482,0.0058,0.0105,0.050
15.278721,0.0386,0.0057,0.0199,0.044
15.284598,0.0481,0.0104,0.0102,0.050
15.289465,0.0383,-0.0087,0.0291,0.049
15.296040,0.0381,0.0104,0.0194,0.044
15.301960,0.0426,0.0150,0.0240,0.051
15.304520,0.0565,0.0196,0.0285,0.066
15.309926,0.0559,0.0005,0.0283,0.063
15.314348,0.0646,0.0052,0.0091,0.065
15.320236,0.0686,0.0100,0.0138,0.071
15.324597,0.0582,0.0099,-0.0006,0.059
15.329017,0.0716,0.0050,-0.0148,0.073
15.334390,0.0754,-0.0045,-0.0147,0.077
15.339539,0.0697,-0.0093,-0.0241,0.074
15.345882,0.0782,-0.0092,-0.0239,0.082
15.349376,0.0821,-0.0234,-0.0237,0.089
15.354991,0.0764,-0.0090,-0.0235,0.080
15.363524,0.0709,-0.0137,-0.0090,0.073
15.364673,0.0749,-0.0184,-0.0137,0.078
15.370353,0.0695,-0.0183,-0.0183,0.074
15.374324,0.0641,-0.0040,-0.0182,0.067
15.380835,0.0635,-0.0136,-0.0133,0.066
15.385299,0.0535,-0.0040,-0.0084,0.054
15.389775,0.0578,-0.0135,-0.0083,0.060
15.394701,0.0620,-0.0135,-0.0035,0.064
15.399414,0.0567,-0.0040,-0.0035,0.057
15.405771,0.0514,0.0006,-0.0034,0.051
15.409580,0.0557,-0.0089,-0.0082,0.057
15.416361,0.0647,-0.0137,0.0014,0.066
15.421578,0.0593,-0.0137,-0.0128,0.062
15.425124,0.0586,-0.0184,0.0015,0.061
15.430756,0.0723,-0.0088,0.0110,0.074
15.434457,0.0763,-0.0183,0.0014,0.079
15.440980,0.0708,-0.0087,0.0014,0.071
15.445404,0.0700,-0.0040,0.0014,0.070
15.449302,0.0692,-0.0088,0.0062,0.070
15.457117,0.0732,0.0008,0.0014,0.073
15.460200,0.0629,-0.0088,-0.0034,0.064
15.465245,0.0574,-0.0040,-0.0034,0.058
15.468973,0.0662,0.0007,-0.0176,0.068
15.474402,0.0607,-0.0135,-0.0079,0.063
15.480132,0.0552,-0.0040,-0.0078,0.056
15.484307,0.0545,-0.0040,-0.0173,0.057
15.489578,0.0539,-0.0041,-0.0076,0.055
15.495219,0.0581,0.0007,-0.0123,0.059
15.499284,0.0623,-0.0089,-0.0122,0.064
15.505898,0.0666,-0.0089,-0.0216,0.071
15.510138,0.0708,-0.0089,-0.0119,0.072
15.515412,0.0702,0.0006,-0.0118,0.071
15.520897,0.0554,-0.0137,-0.0022,0.057
15.524996,0.0644,-0.0041,0.0026,0.065
15.530298,0.0590,0.0006,0.0025,0.059
15.534955,0.0584,-0.0043,0.0025,0.059
15.540669,0.0531,0.0100,0.0025,0.054
15.547076,0.0667,-0.0045,0.0072,0.067
15.549811,0.0611,0.0050,0.0214,0.065
15.554508,0.0652,-0.0094,0.0118,0.067
15.564198,0.0596,0.0048,-0.0026,0.060
15.565470,0.0635,0.0047,0.0070,0.064
15.569064,0.0579,0.0093,0.0069,0.059
15.574412,0.0666,-0.0004,0.0116,0.068
15.580410,0.0561,-0.0005,0.0115,0.057
15.585143,0.0551,-0.0054,0.0162,0.058
15.589946,0.0588,-0.0054,0.0208,0.063
15.594954,0.0576,-0.0055,0.0159,0.060
15.602627,0.0707,-0.0009,0.0206,0.074
15.604366,0.0644,-0.0057,0.0347,0.073
15.610854,0.0677,-0.0153,0.0249,0.074
15.614763,0.0661,-0.0106,0.0152,0.069
15.620514,0.0644,-0.0154,0.0104,0.067
15.624398,0.0628,-0.0154,0.0008,0.065
15.630765,0.0565,-0.0059,-0.0086,0.057
15.634624,0.0360,-0.0013,-0.0085,0.037
15.640765,0.0346,0.0033,-0.0179,0.039
15.645390,0.0476,0.0079,-0.0035,0.048
15.653431,0.0320,-0.0113,0.0013,0.034
15.658297,0.0308,0.0077,-0.0034,0.032
15.662987,0.0484,0.0171,0.0299,0.059
15.664584,0.0468,0.0359,0.0297,0.066
15.669224,0.0594,-0.0025,0.0437,0.074
15.676568,0.0669,0.0068,0.0529,0.086
15.681073,0.0980,0.0066,0.0525,0.111
15.685745,0.1144,0.0015,0.0331,0.119
15.690937,0.1260,-0.0225,0.0186,0.129
15.698597,0.1328,-0.0130,-0.0052,0.134
15.699945,0.1302,-0.0131,-0.0241,0.133
15.704580,0.1278,-0.0275,-0.0571,0.143
15.711091,0.1209,-0.0179,-0.0614,0.137
15.715645,0.1094,-0.0226,-0.0751,0.135
15.721236,0.0793,-0.0273,-0.0697,0.109
15.726102,0.0686,-0.0366,-0.0691,0.104
15.730600,0.0581,-0.0126,-0.0542,0.080
15.735779,0.0525,-0.0221,-0.0490,0.075
15.741211,0.0327,-0.0171,-0.0486,0.061
15.746046,0.0416,-0.0170,-0.0339,0.056
15.755379,0.0363,0.0021,-0.0099,0.038
15.756250,0.0311,0.0068,-0.0051,0.032
15.764110,0.0307,0.0114,0.0093,0.034
15.765582,0.0255,0.0302,0.0187,0.044
15.769732,0.0155,0.0107,0.0280,0.034
15.773946,0.0245,0.0057,0.0373,0.045
15.779351,0.0190,0.0053,0.0323,0.038
15.784877,0.0134,0.0003,0.0273,0.030
15.789966,0.0268,-0.0094,0.0461,0.054
15.796286,0.0350,-0.0095,0.0315,0.048
15.799946,0.0429,-0.0144,0.0408,0.061
15.806813,0.0459,-0.0239,0.0310,0.060
15.810328,0.0535,-0.0095,0.0308,0.062
15.815824,0.0560,-0.0142,0.0163,0.060
15.820040,0.0583,-0.0142,0.0163,0.062
15.825890,0.0701,-0.0237,0.0114,0.075
15.829579,0.0722,-0.0045,-0.0028,0.072
15.835638,0.0742,-0.0094,-0.0217,0.078
15.841783,0.0905,-0.0190,-0.0167,0.094
15.846363,0.0971,-0.0190,-0.0260,0.102
15.850546,0.1040,-0.0001,-0.0400,0.111
15.857065,0.1109,-0.0098,-0.0634,0.128
15.860017,0.1086,-0.0148,-0.0485,0.120
15.864669,0.0969,-0.0102,-0.0528,0.111
15.870182,0.1045,0.0087,-0.0476,0.115
15.876468,0.0980,0.0036,-0.0471,0.109
15.880208,0.0870,-0.0013,-0.0325,0.093
15.885531,0.0810,0.0032,-0.0274,0.086
15.890021,0.0798,-0.0065,-0.0414,0.090
15.897320,0.0644,0.0078,-0.0221,0.069
15.899955,0.0586,0.0028,-0.0124,0.060
15.905896,0.0671,0.0075,-0.0217,0.071
15.909362,0.0659,0.0026,-0.0120,0.067
15.915946,0.0646,-0.0022,-0.0309,0.072
15.921074,0.0491,0.0072,-0.0259,0.056
15.925373,0.0576,-0.0024,-0.0304,0.065
15.931447,0.0564,-0.0072,-0.0253,0.062
15.936018,0.0554,0.0072,-0.0204,0.059
15.940234,0.0545,0.0119,-0.0249,0.061
15.947288,0.0583,-0.0072,-0.0152,0.061
15.953991,0.0669,0.0023,-0.0246,0.071
15.958872,0.0708,-0.0072,-0.0148,0.073
15.963060,0.0652,-0.0214,-0.0052,0.069
15.965023,0.0644,-0.0070,-0.0004,0.065
15.969846,0.0636,-0.0165,0.0091,0.066
15.976117,0.0675,-0.0118,0.0186,0.071
15.980776,0.0570,-0.0118,0.0184,0.061
15.984957,0.0607,-0.0071,0.0183,0.064
15.990287,0.0502,-0.0072,0.0277,0.058
15.996393,0.0444,-0.0168,0.0275,0.055
16.001374,0.0575,-0.0169,0.0368,0.070
16.005001,0.0514,-0.0217,0.0222,0.060
16.009933,0.0643,-0.0170,0.0316,0.074
16.014939,0.0532,-0.0313,0.0409,0.074
16.020194,0.0612,-0.0075,0.0216,0.065
16.027697,0.0689,-0.0219,0.0310,0.079
16.031618,0.0576,-0.0077,0.0260,0.064
16.035619,0.0605,-0.0222,0.0021,0.064
16.040588,0.0728,0.0062,0.0069,0.073
16.045449,0.0708,-0.0178,0.0069,0.073
16.053222,0.0640,0.0058,-0.0026,0.064
16.055617,0.0621,-0.0229,-0.0025,0.066
16.060688,0.0601,0.0150,0.0071,0.062
16.065680,0.0630,-0.0090,-0.0119,0.065
16.070797,0.0515,0.0052,-0.0070,0.052
16.075070,0.0544,0.0051,-0.0164,0.057
16.079988,0.0478,-0.0046,0.0028,0.048
16.084845,0.0554,0.0050,0.0076,0.056
16.091829,0.0534,0.0049,-0.0019,0.054
16.095314,0.0513,-0.0000,-0.0018,0.051
16.100305,0.0398,0.0142,0.0078,0.043
16.105904,0.0568,0.0187,0.0030,0.060
16.109875,0.0595,0.0043,-0.0017,0.060
16.115364,0.0430,0.0042,0.0031,0.043
16.120840,0.0552,0.0040,0.0032,0.055
16.124715,0.0578,0.0039,-0.0110,0.059
16.131573,0.0651,-0.0152,-0.0108,0.068
16.135564,0.0865,-0.0057,-0.0059,0.087
